"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
1.2098,291.19,-27.852,0,2.8465e+05,99714,287.13,0.7118,-0.045633,2.0182,0.33673,0
1.2106,291.03,-27.539,0,2.8482e+05,99810,287.21,0.71075,-0.042884,2.0217,0.33648,0
1.2115,290.86,-27.209,0,2.8499e+05,99907,287.29,0.70968,-0.04008,2.0253,0.33623,0
1.2123,290.69,-26.863,0,2.8517e+05,1.0001e+05,287.37,0.70858,-0.037224,2.0292,0.33596,0
1.2132,290.52,-26.501,0,2.8534e+05,1.0011e+05,287.45,0.70748,-0.034329,2.0332,0.33569,0
1.2141,290.35,-26.124,0,2.8552e+05,1.0021e+05,287.53,0.70636,-0.031406,2.0374,0.3354,0
1.215,290.17,-25.731,0,2.857e+05,1.0031e+05,287.61,0.70523,-0.028466,2.0417,0.33511,0
1.2159,289.99,-25.323,0,2.8588e+05,1.0041e+05,287.7,0.7041,-0.025522,2.0463,0.33481,0
1.2167,289.82,-24.9,0,2.8606e+05,1.0052e+05,287.78,0.70298,-0.022585,2.051,0.3345,0
1.2176,289.64,-24.463,0,2.8624e+05,1.0062e+05,287.86,0.70186,-0.019669,2.0559,0.33418,0
1.2185,289.47,-24.012,0,2.8641e+05,1.0072e+05,287.94,0.70076,-0.016783,2.061,0.33385,0
1.2194,289.3,-23.549,0,2.8659e+05,1.0082e+05,288.02,0.69967,-0.013942,2.0662,0.33352,0
1.2202,289.13,-23.073,0,2.8676e+05,1.0091e+05,288.1,0.6986,-0.011155,2.0716,0.33318,0
1.221,288.97,-22.586,0,2.8692e+05,1.0101e+05,288.18,0.69755,-0.0084353,2.0772,0.33284,0
1.2218,288.81,-22.089,0,2.8708e+05,1.011e+05,288.25,0.69654,-0.0057919,2.083,0.33249,0
1.2226,288.66,-21.583,0,2.8724e+05,1.0119e+05,288.33,0.69556,-0.0032352,2.0889,0.33213,0
1.2233,288.52,-21.069,0,2.8739e+05,1.0127e+05,288.39,0.69461,-0.00077415,2.095,0.33177,0
1.224,288.38,-20.548,0,2.8753e+05,1.0136e+05,288.46,0.69371,0.001583,2.1012,0.33141,0
1.2247,288.24,-20.021,0,2.8767e+05,1.0143e+05,288.52,0.69285,0.0038289,2.1076,0.33105,0
1.2253,288.12,-19.49,0,2.878e+05,1.0151e+05,288.58,0.69203,0.0059575,2.1141,0.33069,0
1.2259,288,-18.956,0,2.8792e+05,1.0158e+05,288.64,0.69126,0.0079636,2.1208,0.33032,0
1.2265,287.9,-18.419,0,2.8803e+05,1.0164e+05,288.69,0.69054,0.0098432,2.1277,0.32995,0
1.227,287.8,-17.882,0,2.8814e+05,1.017e+05,288.74,0.68987,0.011593,2.1347,0.32959,0
1.2275,287.71,-17.346,0,2.8824e+05,1.0176e+05,288.79,0.68925,0.013212,2.1418,0.32922,0
1.228,287.63,-16.811,0,2.8833e+05,1.0181e+05,288.83,0.68868,0.014698,2.1491,0.32886,0
1.2284,287.55,-16.28,0,2.8841e+05,1.0186e+05,288.87,0.68816,0.016053,2.1565,0.3285,0
1.2287,287.49,-15.752,0,2.8848e+05,1.019e+05,288.9,0.68769,0.017276,2.164,0.32814,0
1.2291,287.43,-15.23,0,2.8855e+05,1.0194e+05,288.93,0.68727,0.018371,2.1717,0.32779,0
1.2294,287.39,-14.714,0,2.8861e+05,1.0197e+05,288.96,0.6869,0.01934,2.1795,0.32744,0
1.2296,287.35,-14.205,0,2.8866e+05,1.02e+05,288.98,0.68657,0.020187,2.1874,0.32709,0
1.2298,287.32,-13.703,0,2.887e+05,1.0203e+05,289,0.68629,0.020915,2.1955,0.32675,0
1.23,287.29,-13.211,0,2.8874e+05,1.0205e+05,289.02,0.68606,0.02153,2.2037,0.32641,0
1.2302,287.28,-12.727,0,2.8877e+05,1.0207e+05,289.03,0.68587,0.022036,2.212,0.32607,0
1.2303,287.27,-12.254,0,2.888e+05,1.0208e+05,289.04,0.68571,0.022439,2.2204,0.32575,0
1.2304,287.26,-11.79,0,2.8882e+05,1.0209e+05,289.05,0.6856,0.022745,2.2289,0.32542,0
1.2304,287.27,-11.338,0,2.8883e+05,1.021e+05,289.06,0.68552,0.022959,2.2376,0.32511,0
1.2305,287.27,-10.896,0,2.8884e+05,1.021e+05,289.06,0.68547,0.023088,2.2463,0.3248,0
1.2305,287.29,-10.467,0,2.8884e+05,1.021e+05,289.06,0.68545,0.023136,2.2552,0.32449,0
1.2305,287.3,-10.045,0,2.8884e+05,1.021e+05,289.06,0.68546,0.023111,2.2642,0.32419,0
1.2305,287.33,-9.6451,0,2.8883e+05,1.021e+05,289.06,0.6855,0.023015,2.2733,0.3239,0
1.2304,287.35,-9.2392,0,2.8882e+05,1.0209e+05,289.05,0.68557,0.022852,2.2827,0.32361,0
1.2303,287.39,-8.7832,0,2.8881e+05,1.0209e+05,289.05,0.68567,0.022602,2.2938,0.32328,0
1.2302,287.43,-8.2845,0,2.8879e+05,1.0207e+05,289.03,0.68581,0.022223,2.3066,0.32291,0
1.2301,287.49,-7.7549,0,2.8876e+05,1.0205e+05,289.02,0.68602,0.021703,2.3212,0.32252,0
1.2299,287.56,-7.2066,0,2.8872e+05,1.0203e+05,289,0.68628,0.021039,2.3374,0.3221,0
1.2296,287.63,-6.6516,0,2.8867e+05,1.02e+05,288.98,0.68659,0.020233,2.3552,0.32168,0
1.2294,287.72,-6.1013,0,2.8861e+05,1.0197e+05,288.95,0.68695,0.019299,2.3745,0.32125,0
1.229,287.81,-5.5657,0,2.8855e+05,1.0193e+05,288.92,0.68735,0.01826,2.3951,0.32082,0
1.2287,287.91,-5.0531,0,2.8848e+05,1.019e+05,288.89,0.68778,0.017141,2.4169,0.3204,0
1.2284,288.01,-4.5698,0,2.8841e+05,1.0185e+05,288.86,0.68824,0.015973,2.4398,0.31999,0
1.228,288.1,-4.1206,0,2.8834e+05,1.0181e+05,288.83,0.68869,0.014785,2.4636,0.31961,0
1.2277,288.2,-3.7081,0,2.8827e+05,1.0177e+05,288.79,0.68915,0.013603,2.4881,0.31924,0
1.2273,288.29,-3.3336,0,2.882e+05,1.0173e+05,288.76,0.68959,0.012453,2.513,0.3189,0
1.227,288.38,-2.9968,0,2.8813e+05,1.0169e+05,288.73,0.69001,0.01135,2.5383,0.31858,0
1.2267,288.46,-2.6967,0,2.8807e+05,1.0166e+05,288.7,0.69041,0.010309,2.5637,0.31828,0
1.2264,288.54,-2.4313,0,2.8801e+05,1.0162e+05,288.67,0.69078,0.0093387,2.589,0.31801,0
1.2261,288.61,-2.1982,0,2.8795e+05,1.0159e+05,288.65,0.69113,0.0084425,2.6141,0.31777,0
1.2259,288.67,-1.9947,0,2.879e+05,1.0156e+05,288.63,0.69144,0.0076217,2.6387,0.31754,0
1.2256,288.72,-1.8181,0,2.8786e+05,1.0154e+05,288.61,0.69172,0.0068745,2.6628,0.31734,0
1.2254,288.78,-1.6654,0,2.8782e+05,1.0152e+05,288.59,0.69198,0.0061974,2.6862,0.31715,0
1.2252,288.82,-1.5341,0,2.8778e+05,1.0149e+05,288.57,0.69222,0.0055857,2.7088,0.31698,0
1.2251,288.86,-1.4214,0,2.8774e+05,1.0147e+05,288.55,0.69242,0.005034,2.7305,0.31683,0
1.2249,288.9,-1.3252,0,2.8771e+05,1.0146e+05,288.54,0.69261,0.0045368,2.7512,0.31669,0
1.2248,288.93,-1.2432,0,2.8769e+05,1.0144e+05,288.53,0.69278,0.0040884,2.771,0.31656,0
1.2247,288.96,-1.1734,0,2.8766e+05,1.0143e+05,288.52,0.69294,0.0036835,2.7898,0.31645,0
1.2246,288.99,-1.1143,0,2.8764e+05,1.0142e+05,288.51,0.69307,0.0033173,2.8075,0.31634,0
1.2245,289.01,-1.0643,0,2.8762e+05,1.014e+05,288.5,0.6932,0.002985,2.8243,0.31624,0
1.2244,289.04,-1.022,0,2.876e+05,1.0139e+05,288.49,0.69331,0.0026827,2.8402,0.31615,0
1.2243,289.06,-0.98629,0,2.8758e+05,1.0138e+05,288.48,0.69342,0.0024065,2.8551,0.31607,0
1.2242,289.07,-0.95621,0,2.8757e+05,1.0137e+05,288.47,0.69351,0.0021531,2.8692,0.316,0
1.2241,289.09,-0.93089,0,2.8755e+05,1.0137e+05,288.47,0.6936,0.0019193,2.8825,0.31593,0
1.2241,289.11,-0.90961,0,2.8754e+05,1.0136e+05,288.46,0.69368,0.0017026,2.8951,0.31586,0
1.224,289.12,-0.89177,0,2.8753e+05,1.0135e+05,288.46,0.69376,0.0015002,2.9071,0.3158,0
1.2239,289.13,-0.87685,0,2.8752e+05,1.0135e+05,288.45,0.69383,0.00131,2.9185,0.31575,0
1.2239,289.15,-0.86444,0,2.875e+05,1.0134e+05,288.45,0.6939,0.0011299,2.9294,0.3157,0
1.2238,289.16,-0.85419,0,2.8749e+05,1.0133e+05,288.44,0.69396,0.00095774,2.94,0.31565,0
1.2238,289.17,-0.84585,0,2.8748e+05,1.0133e+05,288.44,0.69403,0.00079197,2.9503,0.31561,0
1.2237,289.18,-0.83921,0,2.8747e+05,1.0132e+05,288.43,0.69409,0.00063063,2.9603,0.31557,0
1.2237,289.2,-0.83412,0,2.8746e+05,1.0132e+05,288.43,0.69415,0.00047242,2.9702,0.31553,0
1.2236,289.21,-0.83053,0,2.8745e+05,1.0131e+05,288.42,0.69421,0.00031532,2.9801,0.31551,0
1.2236,289.22,-0.82821,0,2.8745e+05,1.0131e+05,288.42,0.69427,0.00015876,2.99,0.31549,0
1.2236,289.23,-0.82788,0,2.8744e+05,1.013e+05,288.41,0.69434,1.492e-06,3,0.31549,0
1.2489,285.56,4.4616e-05,0,2.9275e+05,1.0404e+05,290.21,0.66952,0.078926,0,0.32368,0
1.2489,285.56,0.029894,0,2.9275e+05,1.0404e+05,290.21,0.66952,0.078928,0.01,0.32368,0
1.2489,285.56,0.059526,0,2.9275e+05,1.0404e+05,290.21,0.66952,0.078936,0.019898,0.32369,0
1.2489,285.56,0.089199,0,2.9275e+05,1.0404e+05,290.21,0.66951,0.078952,0.029769,0.32372,0
1.2489,285.56,0.1192,0,2.9276e+05,1.0404e+05,290.21,0.6695,0.078974,0.039692,0.32375,0
1.2489,285.56,0.14982,0,2.9276e+05,1.0404e+05,290.21,0.66949,0.079002,0.049744,0.32379,0
1.2489,285.55,0.18139,0,2.9276e+05,1.0405e+05,290.21,0.66948,0.079038,0.060008,0.32384,0
1.249,285.55,0.21424,0,2.9276e+05,1.0405e+05,290.21,0.66946,0.079082,0.070565,0.32388,0
1.249,285.54,0.24875,0,2.9276e+05,1.0405e+05,290.21,0.66944,0.079135,0.081498,0.32394,0
1.249,285.54,0.28532,0,2.9277e+05,1.0405e+05,290.21,0.66942,0.079199,0.092891,0.32399,0
1.249,285.53,0.32438,0,2.9277e+05,1.0405e+05,290.22,0.66939,0.079276,0.10482,0.32405,0
1.249,285.52,0.36644,0,2.9278e+05,1.0406e+05,290.22,0.66935,0.079367,0.11738,0.32412,0
1.2491,285.52,0.41204,0,2.9279e+05,1.0406e+05,290.22,0.66931,0.079475,0.13063,0.32419,0
1.2491,285.5,0.4618,0,2.9279e+05,1.0407e+05,290.23,0.66926,0.079603,0.14466,0.32427,0
1.2492,285.49,0.51643,0,2.928e+05,1.0407e+05,290.23,0.6692,0.079755,0.15952,0.32435,0
1.2492,285.48,0.57674,0,2.9281e+05,1.0408e+05,290.23,0.66913,0.079934,0.17527,0.32444,0
1.2493,285.46,0.64366,0,2.9283e+05,1.0408e+05,290.24,0.66905,0.080144,0.19196,0.32453,0
1.2494,285.44,0.71827,0,2.9284e+05,1.0409e+05,290.25,0.66895,0.080392,0.20962,0.32464,0
1.2494,285.41,0.80178,0,2.9286e+05,1.041e+05,290.26,0.66884,0.080681,0.22827,0.32476,0
1.2495,285.38,0.89563,0,2.9288e+05,1.0412e+05,290.26,0.66871,0.081019,0.24791,0.32489,0
1.2497,285.35,1.0014,0,2.929e+05,1.0413e+05,290.28,0.66856,0.081412,0.26852,0.32503,0
1.2498,285.31,1.121,0,2.9293e+05,1.0414e+05,290.29,0.66838,0.081865,0.29007,0.32518,0
1.2499,285.27,1.2565,0,2.9296e+05,1.0416e+05,290.3,0.66818,0.082387,0.3125,0.32535,0
1.2501,285.22,1.4101,0,2.93e+05,1.0418e+05,290.32,0.66795,0.082984,0.33571,0.32554,0
1.2503,285.16,1.5843,0,2.9304e+05,1.0421e+05,290.34,0.66768,0.08366,0.35962,0.32574,0
1.2506,285.09,1.7817,0,2.9308e+05,1.0423e+05,290.36,0.66739,0.084422,0.38408,0.32597,0
1.2508,285.02,2.0052,0,2.9313e+05,1.0426e+05,290.38,0.66706,0.085272,0.40897,0.32621,0
1.2511,284.94,2.2572,0,2.9319e+05,1.043e+05,290.41,0.66669,0.08621,0.43411,0.32648,0
1.2514,284.85,2.5404,0,2.9325e+05,1.0433e+05,290.44,0.66629,0.087233,0.45933,0.32677,0
1.2517,284.75,2.8567,0,2.9332e+05,1.0437e+05,290.47,0.66587,0.088334,0.48444,0.32709,0
1.2521,284.65,3.2076,0,2.9339e+05,1.0441e+05,290.5,0.66541,0.089499,0.50924,0.32743,0
1.2524,284.54,3.5936,0,2.9346e+05,1.0445e+05,290.53,0.66494,0.090712,0.53356,0.32779,0
1.2528,284.43,4.0141,0,2.9353e+05,1.0449e+05,290.57,0.66446,0.09195,0.55719,0.32818,0
1.2532,284.32,4.4668,0,2.9361e+05,1.0454e+05,290.6,0.66398,0.093184,0.57995,0.32858,0
1.2535,284.21,4.948,0,2.9368e+05,1.0458e+05,290.63,0.66351,0.094386,0.60167,0.32899,0
1.2539,284.1,5.4518,0,2.9375e+05,1.0462e+05,290.67,0.66307,0.095524,0.62219,0.32942,0
1.2542,284,5.9708,0,2.9381e+05,1.0466e+05,290.69,0.66266,0.096567,0.64137,0.32984,0
1.2544,283.91,6.4958,0,2.9386e+05,1.0469e+05,290.72,0.6623,0.097492,0.65909,0.33026,0
1.2547,283.83,7.0162,0,2.9391e+05,1.0471e+05,290.74,0.662,0.098281,0.67527,0.33067,0
1.2549,283.76,7.5195,0,2.9395e+05,1.0474e+05,290.76,0.66175,0.098925,0.68981,0.33106,0
1.255,283.7,7.9987,0,2.9398e+05,1.0475e+05,290.77,0.66155,0.099425,0.70267,0.33142,0
1.2551,283.66,8.4294,0,2.94e+05,1.0477e+05,290.78,0.66141,0.099794,0.71381,0.33175,0
1.2552,283.63,8.82,0,2.9402e+05,1.0478e+05,290.79,0.66131,0.10005,0.72322,0.33204,0
1.2553,283.6,9.2144,0,2.9403e+05,1.0478e+05,290.8,0.66124,0.10024,0.73241,0.33233,0
1.2553,283.57,9.6197,0,2.9403e+05,1.0479e+05,290.8,0.66119,0.10036,0.74147,0.33262,0
1.2553,283.55,10.037,0,2.9404e+05,1.0479e+05,290.8,0.66116,0.10042,0.75041,0.33292,0
1.2553,283.54,10.465,0,2.9404e+05,1.0479e+05,290.8,0.66117,0.1004,0.75924,0.33323,0
1.2553,283.53,10.905,0,2.9403e+05,1.0478e+05,290.8,0.66121,0.10029,0.76795,0.33355,0
1.2552,283.53,11.355,0,2.9402e+05,1.0478e+05,290.79,0.66129,0.1001,0.77654,0.33387,0
1.2551,283.54,11.816,0,2.94e+05,1.0477e+05,290.78,0.6614,0.099805,0.78502,0.33419,0
1.255,283.55,12.287,0,2.9398e+05,1.0475e+05,290.77,0.66156,0.09941,0.79338,0.33452,0
1.2549,283.57,12.767,0,2.9395e+05,1.0474e+05,290.76,0.66175,0.098906,0.80161,0.33485,0
1.2547,283.61,13.256,0,2.9391e+05,1.0472e+05,290.74,0.66199,0.098289,0.80973,0.33519,0
1.2545,283.65,13.753,0,2.9387e+05,1.0469e+05,290.72,0.66228,0.097553,0.81772,0.33554,0
1.2542,283.69,14.257,0,2.9382e+05,1.0466e+05,290.7,0.66261,0.096693,0.82559,0.33588,0
1.2539,283.75,14.767,0,2.9376e+05,1.0463e+05,290.67,0.663,0.095706,0.83333,0.33624,0
1.2536,283.82,15.282,0,2.9369e+05,1.0459e+05,290.64,0.66343,0.094588,0.84094,0.33659,0
1.2532,283.9,15.8,0,2.9361e+05,1.0454e+05,290.6,0.66392,0.093337,0.84843,0.33695,0
1.2528,283.99,16.322,0,2.9353e+05,1.0449e+05,290.57,0.66446,0.09195,0.85577,0.33731,0
1.2523,284.09,16.845,0,2.9344e+05,1.0444e+05,290.52,0.66505,0.090428,0.86298,0.33767,0
1.2518,284.2,17.368,0,2.9334e+05,1.0438e+05,290.48,0.6657,0.088771,0.87005,0.33803,0
1.2513,284.32,17.891,0,2.9323e+05,1.0432e+05,290.43,0.66639,0.086979,0.87698,0.33839,0
1.2507,284.45,18.41,0,2.9312e+05,1.0426e+05,290.38,0.66714,0.085056,0.88376,0.33875,0
1.2501,284.59,18.926,0,2.93e+05,1.0418e+05,290.32,0.66794,0.083004,0.8904,0.33911,0
1.2495,284.74,19.437,0,2.9287e+05,1.0411e+05,290.26,0.66878,0.08083,0.89688,0.33947,0
1.2488,284.9,19.942,0,2.9273e+05,1.0403e+05,290.2,0.66967,0.078538,0.90321,0.33983,0
1.2481,285.06,20.439,0,2.9259e+05,1.0395e+05,290.13,0.67061,0.076136,0.90939,0.34018,0
1.2473,285.24,20.928,0,2.9244e+05,1.0386e+05,290.06,0.67158,0.073631,0.9154,0.34054,0
1.2466,285.42,21.406,0,2.9228e+05,1.0377e+05,289.99,0.67259,0.071032,0.92126,0.34088,0
1.2458,285.61,21.873,0,2.9212e+05,1.0367e+05,289.91,0.67363,0.068349,0.92696,0.34123,0
1.2449,285.8,22.329,0,2.9195e+05,1.0358e+05,289.84,0.67469,0.065593,0.93248,0.34157,0
1.2441,286,22.772,0,2.9178e+05,1.0348e+05,289.76,0.67579,0.062773,0.93785,0.3419,0
1.2432,286.2,23.201,0,2.9161e+05,1.0338e+05,289.68,0.6769,0.059902,0.94304,0.34222,0
1.2424,286.4,23.616,0,2.9144e+05,1.0328e+05,289.6,0.67802,0.056991,0.94807,0.34254,0
1.2415,286.61,24.016,0,2.9126e+05,1.0318e+05,289.52,0.67916,0.054053,0.95292,0.34286,0
1.2406,286.81,24.401,0,2.9108e+05,1.0308e+05,289.43,0.6803,0.051099,0.9576,0.34316,0
1.2397,287.02,24.771,0,2.909e+05,1.0297e+05,289.35,0.68145,0.048142,0.96211,0.34345,0
1.2389,287.22,25.125,0,2.9073e+05,1.0287e+05,289.27,0.68259,0.045193,0.96644,0.34374,0
1.238,287.43,25.462,0,2.9055e+05,1.0277e+05,289.19,0.68372,0.042265,0.97061,0.34402,0
1.2371,287.63,25.784,0,2.9038e+05,1.0267e+05,289.11,0.68484,0.039367,0.97459,0.34429,0
1.2363,287.83,26.09,0,2.902e+05,1.0257e+05,289.03,0.68594,0.036513,0.97841,0.34455,0
1.2354,288.02,26.38,0,2.9003e+05,1.0247e+05,288.95,0.68702,0.03371,0.98205,0.3448,0
1.2346,288.21,26.654,0,2.8987e+05,1.0238e+05,288.87,0.68808,0.03097,0.98552,0.34504,0
1.2338,288.4,26.912,0,2.8971e+05,1.0228e+05,288.8,0.68911,0.0283,0.98882,0.34526,0
1.233,288.58,27.156,0,2.8955e+05,1.0219e+05,288.72,0.69011,0.025708,0.99195,0.34548,0
1.2323,288.75,27.381,0,2.894e+05,1.0211e+05,288.65,0.69108,0.023177,0.99492,0.34569,0
1.2315,288.93,27.61,0,2.8924e+05,1.0202e+05,288.58,0.69207,0.020603,0.99788,0.3459,0
1.2306,289.13,27.867,0,2.8907e+05,1.0191e+05,288.5,0.69319,0.017694,1.0013,0.34614,0
1.2296,289.36,28.152,0,2.8886e+05,1.018e+05,288.4,0.69451,0.014262,1.0051,0.34641,0
1.2284,289.63,28.465,0,2.8862e+05,1.0166e+05,288.29,0.69602,0.010339,1.0093,0.34671,0
1.2271,289.93,28.805,0,2.8835e+05,1.0151e+05,288.17,0.69773,0.0059008,1.014,0.34705,0
1.2256,290.27,29.169,0,2.8805e+05,1.0133e+05,288.03,0.69966,0.00089421,1.0191,0.34742,0
1.2239,290.65,29.557,0,2.8771e+05,1.0114e+05,287.87,0.70181,-0.0047247,1.0247,0.34783,0
1.222,291.08,29.964,0,2.8733e+05,1.0092e+05,287.69,0.70422,-0.011001,1.0308,0.34827,0
1.2199,291.54,30.387,0,2.869e+05,1.0068e+05,287.49,0.7069,-0.017985,1.0373,0.34875,0
1.2176,292.06,30.822,0,2.8643e+05,1.0041e+05,287.27,0.70987,-0.025727,1.0443,0.34927,0
1.215,292.62,31.265,0,2.8591e+05,1.0011e+05,287.03,0.71315,-0.034282,1.0517,0.34983,0
1.2122,293.24,31.709,0,2.8534e+05,99782,286.76,0.71676,-0.043701,1.0596,0.35043,0
1.209,293.9,32.149,0,2.8471e+05,99422,286.46,0.72071,-0.054038,1.068,0.35107,0
1.2056,294.63,32.577,0,2.8401e+05,99030,286.14,0.72503,-0.065345,1.0769,0.35174,0
1.2019,295.4,32.985,0,2.8326e+05,98601,285.79,0.72974,-0.07767,1.0862,0.35246,0
1.1979,296.24,33.366,0,2.8244e+05,98136,285.4,0.73485,-0.091059,1.0961,0.35321,0
1.1935,297.12,33.71,0,2.8154e+05,97632,284.98,0.74037,-0.10555,1.1064,0.354,0
1.1887,298.06,34.009,0,2.8058e+05,97089,284.53,0.74632,-0.12118,1.1171,0.35482,0
1.1836,299.05,34.251,0,2.7954e+05,96506,284.04,0.75271,-0.13798,1.1284,0.35568,0
1.1781,300.08,34.429,0,2.7842e+05,95881,283.51,0.75955,-0.15596,1.1401,0.35656,0
1.1723,301.16,34.533,0,2.7723e+05,95215,282.95,0.76684,-0.17513,1.1522,0.35748,0
1.166,302.27,34.553,0,2.7596e+05,94507,282.34,0.77457,-0.19549,1.1649,0.35841,0
1.1594,303.41,34.481,0,2.7461e+05,93759,281.7,0.78275,-0.21704,1.1779,0.35937,0
1.1525,304.57,34.31,0,2.7318e+05,92970,281.02,0.79137,-0.23975,1.1914,0.36034,0
1.1451,305.75,34.033,0,2.7168e+05,92141,280.31,0.80043,-0.2636,1.2053,0.36131,0
1.1374,306.93,33.644,0,2.7009e+05,91274,279.55,0.8099,-0.28855,1.2196,0.36229,0
1.1294,308.1,33.138,0,2.6844e+05,90371,278.76,0.81978,-0.31454,1.2343,0.36326,0
1.121,309.26,32.513,0,2.6671e+05,89433,277.93,0.83004,-0.34154,1.2493,0.36422,0
1.1123,310.39,31.766,0,2.6492e+05,88463,277.06,0.84067,-0.36946,1.2647,0.36517,0
1.1033,311.49,30.898,0,2.6306e+05,87462,276.16,0.85164,-0.39825,1.2804,0.36608,0
1.094,312.55,29.91,0,2.6114e+05,86435,275.23,0.86294,-0.42783,1.2965,0.36696,0
1.0845,313.55,28.803,0,2.5917e+05,85382,274.27,0.87453,-0.45812,1.3128,0.3678,0
1.0747,314.49,27.581,0,2.5714e+05,84308,273.28,0.8864,-0.48903,1.3293,0.3686,0
1.0647,315.36,26.251,0,2.5507e+05,83216,272.26,0.8985,-0.52048,1.3461,0.36933,0
1.0546,316.15,24.816,0,2.5295e+05,82108,271.22,0.91082,-0.55237,1.3631,0.37001,0
1.0443,316.86,23.285,0,2.508e+05,80987,270.16,0.92332,-0.58461,1.3802,0.37062,0
1.0339,317.48,21.666,0,2.4862e+05,79858,269.08,0.93597,-0.6171,1.3975,0.37115,0
1.0234,318,19.968,0,2.4641e+05,78724,267.98,0.94874,-0.64975,1.4149,0.37161,0
1.0128,318.42,18.199,0,2.4419e+05,77587,266.87,0.9616,-0.68246,1.4323,0.37199,0
1.0022,318.75,16.37,0,2.4195e+05,76452,265.75,0.97451,-0.71513,1.4497,0.37228,0
0.99158,318.97,14.491,0,2.3971e+05,75322,264.62,0.98745,-0.74767,1.4672,0.37248,0
0.98098,319.1,12.574,0,2.3747e+05,74197,263.49,1.0004,-0.78003,1.4846,0.3726,0
0.97041,319.12,10.628,0,2.3523e+05,73080,262.35,1.0133,-0.81218,1.5019,0.37264,0
0.95984,319.05,8.6477,0,2.3298e+05,71968,261.2,1.0263,-0.84418,1.5193,0.37258,0
0.94928,318.88,6.6319,0,2.3074e+05,70862,260.05,1.0393,-0.87602,1.5367,0.37244,0
0.93872,318.6,4.5867,0,2.2848e+05,69761,258.88,1.0523,-0.90771,1.5541,0.37222,0
0.9282,318.24,2.5242,0,2.2623e+05,68668,257.72,1.0654,-0.93915,1.5716,0.37191,0
0.9177,317.78,0.44849,0,2.2398e+05,67585,256.55,1.0784,-0.97034,1.589,0.37151,0
0.90732,317.24,-1.6226,0,2.2175e+05,66515,255.38,1.0914,-1.0011,1.6064,0.37104,0
0.89697,316.59,-3.6952,0,2.1952e+05,65457,254.22,1.1043,-1.0316,1.6237,0.37049,0
0.88685,315.91,-5.7418,0,2.1734e+05,64422,253.05,1.1172,-1.0614,1.6408,0.36986,0
0.87683,315.07,-7.8091,0,2.1517e+05,63410,251.93,1.1296,-1.0905,1.6578,0.36917,0
0.86758,314.34,-9.8445,0,2.1317e+05,62468,250.83,1.1417,-1.1176,1.6746,0.36842,0
0.85855,313.32,-11.943,0,2.1119e+05,61576,249.85,1.1525,-1.1433,1.6911,0.36761,0
0.84993,312.58,-13.802,0,2.0933e+05,60698,248.78,1.1642,-1.1685,1.7074,0.36676,0
0.83678,311.01,-15.299,0,2.0645e+05,59404,247.31,1.1804,-1.2058,1.7234,0.36586,0
0.8185,309.59,-15.945,0,2.0252e+05,57526,244.84,1.2074,-1.2598,1.7392,0.36493,0
0.80232,307.83,-17.216,0,1.99e+05,55905,242.74,1.2303,-1.3065,1.7545,0.36398,0
0.83144,309.04,-22.771,0,2.0518e+05,58976,247.1,1.1827,-1.2181,1.7696,0.36301,0
0.95495,311.67,-36.15,0,2.3144e+05,71958,262.5,1.0116,-0.84446,1.7843,0.36203,0
1.0764,309.62,-43.599,0,2.5726e+05,84739,274.24,0.87496,-0.47663,1.7986,0.36104,0
1.1142,307.19,-43.759,0,2.6519e+05,88795,277.63,0.83374,-0.35989,1.8124,0.36006,0
1.1207,306.04,-42.176,0,2.6648e+05,89562,278.41,0.82413,-0.33784,1.8259,0.35909,0
1.1267,304.98,-41.091,0,2.6771e+05,90273,279.1,0.8155,-0.31737,1.839,0.35813,0
1.1364,303.77,-40.361,0,2.6969e+05,91347,280.03,0.80384,-0.28645,1.8516,0.35719,0
1.1453,302.6,-39.606,0,2.7154e+05,92351,280.89,0.79306,-0.25756,1.8637,0.35627,0
1.1525,301.57,-38.81,0,2.73e+05,93157,281.58,0.78427,-0.23436,1.8754,0.35539,0
1.1587,300.62,-38.03,0,2.7426e+05,93856,282.19,0.7766,-0.21424,1.8867,0.35453,0
1.1643,299.74,-37.273,0,2.7542e+05,94496,282.73,0.7696,-0.19582,1.8974,0.3537,0
1.1694,298.91,-36.532,0,2.7646e+05,95076,283.22,0.76327,-0.17912,1.9077,0.35292,0
1.174,298.15,-35.807,0,2.774e+05,95598,283.66,0.75757,-0.16411,1.9176,0.35216,0
1.1781,297.45,-35.102,0,2.7824e+05,96068,284.06,0.75244,-0.15059,1.9269,0.35145,0
1.1819,296.81,-34.419,0,2.79e+05,96492,284.42,0.74779,-0.13838,1.9358,0.35078,0
1.1852,296.22,-33.759,0,2.7968e+05,96875,284.74,0.7436,-0.12736,1.9442,0.35014,0
1.1882,295.68,-33.126,0,2.803e+05,97220,285.02,0.73983,-0.11743,1.9521,0.34955,0
1.191,295.18,-32.522,0,2.8085e+05,97530,285.28,0.73643,-0.10849,1.9595,0.34899,0
1.1934,294.74,-31.948,0,2.8135e+05,97809,285.51,0.73337,-0.10047,1.9665,0.34847,0
1.1956,294.33,-31.406,0,2.8179e+05,98059,285.72,0.73063,-0.093279,1.973,0.34799,0
