Density,Momentum:0,Momentum:1,Energy
1.1425,306.66,28.975,271140
1.1338,307.96,28.558,269340
1.1245,309.25,27.993,267440
1.1147,310.53,27.271,265430
1.1045,311.77,26.392,263320
1.0939,312.96,25.354,261130
1.0829,314.08,24.161,258850
1.0716,315.12,22.819,256490
1.06,316.06,21.336,254070
1.0481,316.89,19.723,251600
1.0361,317.61,17.992,249080
1.0239,318.2,16.159,246530
1.0117,318.65,14.239,243960
0.99944,318.98,12.249,241380
0.98718,319.17,10.207,238780
0.97489,319.22,8.106,236180
0.96261,319.16,5.9506,233570
0.95031,318.94,3.7472,230950
0.93811,318.62,1.5198,228350
0.926,318.15,-0.73937,225760
0.91419,317.6,-2.9704,223230
0.90224,316.86,-5.1821,220650
0.88968,316.07,-7.1834,217950
0.87469,314.94,-9.018,214710
0.85977,313.98,-10.972,211520
0.85617,313.55,-14.302,210730
0.89116,314.78,-21.381,218190
0.97719,315.45,-31.099,236450
1.0606,313.42,-36.276,254090
1.0988,311.01,-36.704,262120
1.1127,309.4,-35.727,264960
1.1222,308.06,-34.91,266910
1.1327,306.71,-34.264,269060
1.1423,305.44,-33.576,271050
1.1503,304.31,-32.836,272680
1.157,303.3,-32.095,274050
1.1629,302.38,-31.369,275250
1.1681,301.54,-30.663,276310
1.1726,300.8,-29.98,277230
1.1765,300.12,-29.327,278040
1.18,299.52,-28.709,278750
1.1831,298.99,-28.129,279370
1.1857,298.52,-27.589,279910
1.188,298.1,-27.094,280380
1.19,297.74,-26.642,280780
1.1917,297.43,-26.236,281130
1.1932,297.15,-25.874,281430
1.1944,296.92,-25.562,281680
1.1955,296.73,-25.295,281890
1.1964,296.55,-25.034,282090
1.1974,296.36,-24.755,282290
1.1985,296.16,-24.458,282500
1.1995,295.95,-24.14,282720
1.2007,295.74,-23.802,282950
1.2018,295.52,-23.445,283180
1.203,295.29,-23.068,283420
1.2042,295.06,-22.672,283660
1.2053,294.83,-22.257,283900
1.2065,294.6,-21.824,284140
1.2077,294.36,-21.374,284380
1.2089,294.13,-20.907,284620
1.2101,293.89,-20.425,284860
1.2112,293.66,-19.929,285090
1.2124,293.44,-19.42,285320
1.2134,293.22,-18.899,285540
1.2145,293.01,-18.369,285750
1.2155,292.8,-17.83,285960
1.2165,292.6,-17.285,286160
1.2174,292.41,-16.735,286340
1.2183,292.23,-16.182,286520
1.2191,292.06,-15.628,286690
1.2199,291.9,-15.074,286850
1.2207,291.76,-14.523,287000
1.2213,291.62,-13.975,287130
1.222,291.49,-13.432,287260
1.2225,291.37,-12.896,287380
1.2231,291.27,-12.368,287480
1.2235,291.17,-11.849,287580
1.224,291.09,-11.34,287670
1.2244,291.01,-10.843,287750
1.2247,290.94,-10.353,287820
1.225,290.88,-9.8835,287880
1.2253,290.83,-9.4251,287940
1.2256,290.78,-8.9166,287990
1.2258,290.73,-8.336,288040
1.2261,290.69,-7.7044,288090
1.2263,290.66,-7.0431,288130
1.2264,290.64,-6.3735,288160
1.2265,290.63,-5.7158,288170
1.2265,290.64,-5.0872,288180
1.2265,290.66,-4.5006,288170
1.2264,290.68,-3.9651,288160
1.2263,290.71,-3.4853,288140
1.2262,290.74,-3.0627,288120
1.2261,290.77,-2.6957,288090
1.226,290.8,-2.381,288070
1.2258,290.83,-2.114,288050
1.2257,290.86,-1.8896,288020
1.2256,290.89,-1.7025,288000
1.2255,290.91,-1.5475,287990
1.2255,290.93,-1.4199,287970
1.2254,290.95,-1.3153,287950
1.2253,290.97,-1.2299,287940
1.2253,290.98,-1.1605,287930
1.2252,290.99,-1.1043,287920
1.2252,291,-1.0588,287910
1.2251,291.02,-1.0221,287900
1.2251,291.03,-0.99256,287890
1.225,291.03,-0.96885,287880
1.225,291.04,-0.94993,287880
1.225,291.05,-0.93497,287870
1.2249,291.06,-0.92335,287860
1.2249,291.07,-0.9146,287860
1.2249,291.07,-0.9085,287850
1.2249,291.08,-0.90461,287850
1.2248,291.09,-0.90412,287840
1.2484,285.72,7.1816E-05,292640
1.2484,285.72,0.041711,292640
1.2484,285.72,0.083081,292640
1.2484,285.71,0.12477,292640
1.2484,285.71,0.16741,292640
1.2484,285.71,0.21171,292650
1.2484,285.71,0.2584,292650
1.2484,285.7,0.30833,292650
1.2484,285.7,0.36241,292650
1.2484,285.7,0.4217,292660
1.2485,285.69,0.48741,292660
1.2485,285.68,0.56094,292670
1.2485,285.67,0.64394,292670
1.2486,285.66,0.73834,292680
1.2486,285.65,0.84646,292690
1.2487,285.63,0.97103,292700
1.2487,285.61,1.1152,292720
1.2488,285.59,1.2828,292730
1.2489,285.56,1.4779,292750
1.249,285.53,1.7052,292770
1.2491,285.49,1.9696,292800
1.2493,285.46,2.2759,292820
1.2494,285.42,2.6288,292850
1.2495,285.37,3.0316,292870
1.2496,285.33,3.4861,292900
1.2498,285.3,3.9914,292920
1.2498,285.27,4.5436,292940
1.2499,285.25,5.1347,292940
1.2498,285.24,5.7528,292940
1.2498,285.25,6.3823,292920
1.2496,285.27,7.0037,292900
1.2495,285.31,7.5998,292860
1.2493,285.35,8.1453,292820
1.249,285.4,8.6188,292780
1.2488,285.45,9.0596,292730
1.2486,285.5,9.51,292680
1.2483,285.57,9.9714,292620
1.2479,285.65,10.443,292550
1.2476,285.74,10.925,292480
1.2471,285.83,11.416,292390
1.2467,285.94,11.915,292300
1.2462,286.06,12.42,292200
1.2456,286.2,12.931,292080
1.245,286.34,13.446,291960
1.2443,286.5,13.963,291830
1.2436,286.67,14.481,291690
1.2429,286.85,14.997,291540
1.2421,287.04,15.512,291370
1.2412,287.24,16.021,291200
1.2403,287.45,16.525,291030
1.2394,287.67,17.021,290840
1.2384,287.9,17.507,290640
1.2374,288.14,17.982,290440
1.2364,288.38,18.445,290230
1.2354,288.63,18.894,290020
1.2343,288.88,19.328,289810
1.2332,289.13,19.746,289590
1.2321,289.39,20.147,289370
1.231,289.64,20.531,289140
1.2299,289.9,20.896,288920
1.2288,290.15,21.243,288700
1.2277,290.4,21.571,288490
1.2267,290.64,21.88,288270
1.2256,290.88,22.171,288060
1.2246,291.11,22.444,287860
1.2237,291.33,22.697,287660
1.2227,291.54,22.934,287470
1.2218,291.74,23.151,287290
1.2209,291.93,23.353,287110
1.22,292.15,23.572,286920
1.2189,292.4,23.824,286700
1.2175,292.7,24.107,286430
1.216,293.04,24.421,286110
1.2142,293.43,24.761,285750
1.2121,293.88,25.126,285330
1.2098,294.38,25.511,284860
1.2072,294.94,25.909,284330
1.2042,295.57,26.315,283720
1.2009,296.26,26.721,283050
1.1972,297.02,27.117,282300
1.193,297.85,27.493,281460
1.1885,298.75,27.837,280530
1.1835,299.72,28.137,279510
1.1779,300.75,28.378,278390
1.1719,301.85,28.547,277160
1.1654,303,28.63,275830
1.1584,304.2,28.612,274390
1.1508,305.43,28.48,272840
1.1427,306.7,28.222,271190
1.1341,307.97,27.828,269420
1.1251,309.24,27.29,267550
1.1155,310.5,26.603,265580
1.1055,311.72,25.762,263510
1.095,312.9,24.768,261360
1.0842,314.01,23.623,259120
1.0731,315.04,22.332,256800
1.0617,315.98,20.904,254430
1.05,316.81,19.348,251990
1.0382,317.53,17.676,249510
1.0262,318.13,15.904,247000
1.0141,318.6,14.045,244460
1.002,318.94,12.118,241910
0.98988,319.16,10.137,239360
0.97775,319.24,8.0965,236790
0.96562,319.2,6.0016,234210
0.95347,319.01,3.8578,231630
0.94142,318.73,1.6892,229060
0.92945,318.29,-0.50991,226500
0.91772,317.77,-2.6808,223980
0.90579,317.08,-4.8247,221420
0.89311,316.31,-6.7744,218690
0.87847,315.3,-8.6075,215540
0.86504,314.43,-10.743,212660
0.86528,314.29,-14.362,212710
0.90379,315.45,-21.73,220910
0.9865,315.73,-30.795,238450
1.0624,313.67,-35.234,254490
1.0973,311.39,-35.548,261810
1.1109,309.81,-34.696,264600
1.1208,308.46,-33.972,266630
1.1313,307.13,-33.371,268790
1.1409,305.88,-32.72,270760
1.1488,304.76,-32.018,272380
1.1555,303.76,-31.312,273750
1.1613,302.85,-30.617,274950
1.1665,302.02,-29.939,276000
1.171,301.28,-29.284,276920
1.1749,300.62,-28.656,277730
1.1784,300.02,-28.061,278430
1.1814,299.49,-27.503,279050
1.1841,299.03,-26.985,279590
1.1864,298.61,-26.507,280060
1.1884,298.25,-26.072,280460
1.1901,297.94,-25.682,280810
1.1915,297.67,-25.333,281110
1.1928,297.44,-25.032,281360
1.1938,297.25,-24.776,281570
1.1948,297.07,-24.524,281760
1.1958,296.88,-24.256,281960
1.1968,296.68,-23.969,282180
1.1979,296.47,-23.663,282400
1.199,296.26,-23.337,282630
1.2002,296.04,-22.993,282860
1.2014,295.81,-22.63,283100
1.2026,295.58,-22.248,283340
1.2038,295.35,-21.848,283590
1.205,295.11,-21.43,283830
1.2062,294.87,-20.996,284070
1.2074,294.64,-20.545,284320
1.2085,294.4,-20.08,284560
1.2097,294.17,-19.601,284790
1.2109,293.94,-19.108,285020
1.212,293.72,-18.605,285250
1.2131,293.5,-18.092,285470
1.2141,293.29,-17.571,285680
1.2151,293.08,-17.043,285880
1.2161,292.89,-16.51,286080
1.217,292.7,-15.973,286260
1.2178,292.52,-15.436,286440
1.2187,292.36,-14.898,286600
1.2194,292.2,-14.361,286760
1.2201,292.05,-13.828,286900
1.2208,291.91,-13.299,287040
1.2214,291.79,-12.776,287160
1.222,291.67,-12.261,287280
1.2225,291.57,-11.754,287380
1.223,291.47,-11.255,287480
1.2234,291.38,-10.768,287570
1.2238,291.3,-10.288,287640
1.2242,291.23,-9.8274,287710
1.2245,291.17,-9.377,287780
1.2248,291.11,-8.8769,287840
1.2251,291.05,-8.3052,287900
1.2254,290.99,-7.6822,287960
1.2256,290.94,-7.029,288020
1.2258,290.91,-6.3665,288060
1.226,290.89,-5.7146,288090
1.2261,290.88,-5.0905,288100
1.2261,290.88,-4.5072,288110
1.2261,290.89,-3.9739,288110
1.226,290.91,-3.4954,288100
1.226,290.93,-3.0734,288080
1.2259,290.95,-2.7066,288070
1.2258,290.98,-2.3918,288050
1.2257,291,-2.1245,288030
1.2257,291.02,-1.8997,288020
1.2256,291.04,-1.7121,288000
1.2255,291.06,-1.5567,287990
1.2254,291.08,-1.4286,287970
1.2254,291.09,-1.3237,287960
1.2253,291.1,-1.238,287950
1.2253,291.12,-1.1683,287940
1.2252,291.13,-1.1118,287930
1.2252,291.14,-1.0662,287920
1.2252,291.15,-1.0293,287920
1.2251,291.15,-0.99961,287910
1.2251,291.16,-0.9758,287900
1.2251,291.17,-0.95679,287900
1.225,291.17,-0.94175,287890
1.225,291.18,-0.93007,287890
1.225,291.19,-0.92129,287880
1.225,291.19,-0.91516,287880
1.2249,291.2,-0.91125,287870
1.2249,291.21,-0.91077,287870
1.2483,285.74,7.2654E-05,292630
1.2483,285.74,0.042094,292630
1.2483,285.74,0.083842,292630
1.2483,285.74,0.12591,292630
1.2483,285.73,0.16894,292630
1.2483,285.73,0.21363,292630
1.2483,285.73,0.26074,292630
1.2483,285.73,0.3111,292630
1.2483,285.72,0.36565,292640
1.2484,285.72,0.42545,292640
1.2484,285.71,0.49171,292640
1.2484,285.71,0.56583,292650
1.2484,285.7,0.64948,292650
1.2485,285.69,0.7446,292660
1.2485,285.68,0.8535,292670
1.2485,285.66,0.97891,292680
1.2486,285.65,1.124,292690
1.2487,285.63,1.2925,292700
1.2487,285.61,1.4886,292720
1.2488,285.58,1.7169,292740
1.2489,285.55,1.9822,292750
1.249,285.52,2.2893,292770
1.2491,285.49,2.6426,292790
1.2492,285.46,3.0453,292810
1.2493,285.43,3.499,292830
1.2494,285.41,4.0026,292840
1.2494,285.4,4.552,292840
1.2493,285.39,5.1389,292840
1.2493,285.4,5.7513,292820
1.2491,285.43,6.3738,292800
1.249,285.47,6.987,292760
1.2487,285.52,7.5741,292710
1.2485,285.57,8.1103,292660
1.2482,285.63,8.5751,292610
1.2479,285.69,9.0072,292560
1.2477,285.76,9.4482,292500
1.2473,285.84,9.8993,292430
1.247,285.92,10.36,292360
1.2465,286.02,10.83,292270
1.2461,286.13,11.308,292180
1.2456,286.25,11.793,292080
1.245,286.38,12.284,291970
1.2444,286.52,12.78,291850
1.2438,286.67,13.279,291720
1.2431,286.84,13.779,291590
1.2424,287.01,14.28,291440
1.2416,287.2,14.779,291280
1.2408,287.4,15.275,291120
1.2399,287.61,15.766,290940
1.239,287.82,16.251,290760
1.2381,288.05,16.728,290570
1.2371,288.28,17.195,290370
1.2361,288.52,17.652,290170
1.235,288.76,18.096,289960
1.234,289.01,18.526,289740
1.2329,289.27,18.942,289530
1.2318,289.52,19.342,289310
1.2307,289.78,19.726,289080
1.2296,290.03,20.093,288860
1.2285,290.28,20.443,288640
1.2274,290.53,20.775,288420
1.2264,290.78,21.089,288210
1.2253,291.02,21.385,287990
1.2243,291.25,21.662,287790
1.2233,291.48,21.923,287590
1.2223,291.7,22.165,287390
1.2214,291.91,22.391,287200
1.2205,292.11,22.598,287020
1.2196,292.3,22.791,286850
1.2187,292.51,23,286660
1.2176,292.75,23.241,286440
1.2163,293.05,23.512,286170
1.2147,293.38,23.811,285860
1.213,293.77,24.137,285500
1.211,294.21,24.485,285090
1.2087,294.7,24.853,284630
1.2061,295.25,25.234,284100
1.2031,295.86,25.622,283510
1.1999,296.54,26.01,282850
1.1962,297.28,26.39,282110
1.1922,298.09,26.75,281290
1.1877,298.97,27.081,280380
1.1828,299.91,27.37,279380
1.1774,300.92,27.604,278280
1.1715,301.99,27.769,277080
1.1652,303.12,27.852,275780
1.1583,304.29,27.839,274370
1.1509,305.5,27.717,272850
1.1429,306.73,27.475,271230
1.1345,307.98,27.103,269500
1.1256,309.23,26.591,267660
1.1162,310.47,25.936,265730
1.1064,311.67,25.132,263700
1.0961,312.83,24.18,261580
1.0855,313.93,23.081,259380
1.0746,314.96,21.841,257110
1.0633,315.89,20.466,254770
1.0518,316.73,18.966,252370
1.0401,317.45,17.353,249930
1.0283,318.06,15.64,247450
1.0164,318.54,13.842,244950
1.0045,318.9,11.976,242440
0.99253,319.14,10.055,239920
0.98056,319.24,8.0748,237380
0.96857,319.23,6.0397,234840
0.95657,319.08,3.9553,232290
0.94466,318.82,1.8452,229750
0.93283,318.42,-0.29365,227220
0.92117,317.93,-2.4053,224720
0.90926,317.29,-4.4834,222170
0.89654,316.54,-6.3931,219430
0.88241,315.64,-8.2461,216390
0.87071,314.89,-10.571,213880
0.87477,314.99,-14.486,214760
0.91618,316.05,-21.982,223560
0.99499,315.97,-30.373,240270
1.0638,313.89,-34.189,254800
1.0959,311.74,-34.407,261510
1.1093,310.19,-33.666,264270
1.1195,308.84,-33.031,266360
1.13,307.52,-32.476,268520
1.1395,306.29,-31.862,270470
1.1473,305.18,-31.198,272090
1.154,304.19,-30.526,273450
1.1598,303.29,-29.862,274640
1.165,302.48,-29.213,275690
1.1694,301.74,-28.584,276610
1.1734,301.08,-27.982,277420
1.1768,300.5,-27.41,278120
1.1799,299.97,-26.874,278730
1.1825,299.51,-26.375,279270
1.1848,299.1,-25.916,279740
1.1868,298.74,-25.498,280140
1.1885,298.43,-25.122,280490
1.19,298.16,-24.786,280790
1.1912,297.93,-24.497,281040
1.1922,297.74,-24.25,281260
1.1932,297.56,-24.008,281450
1.1942,297.37,-23.749,281650
1.1952,297.17,-23.473,281860
1.1963,296.97,-23.178,282090
1.1975,296.75,-22.865,282320
1.1986,296.53,-22.533,282550
1.1998,296.3,-22.183,282790
1.201,296.07,-21.815,283030
1.2022,295.84,-21.43,283280
1.2034,295.6,-21.027,283520
1.2046,295.36,-20.608,283770
1.2058,295.12,-20.174,284020
1.207,294.89,-19.725,284260
1.2082,294.65,-19.262,284500
1.2094,294.42,-18.787,284730
1.2105,294.19,-18.3,284960
1.2116,293.97,-17.804,285190
1.2127,293.75,-17.3,285400
1.2137,293.54,-16.789,285610
1.2147,293.34,-16.272,285810
1.2157,293.14,-15.752,286000
1.2165,292.96,-15.23,286180
1.2174,292.78,-14.708,286360
1.2182,292.62,-14.187,286520
1.219,292.46,-13.668,286670
1.2197,292.32,-13.153,286810
1.2203,292.18,-12.644,286950
1.2209,292.06,-12.141,287070
1.2215,291.94,-11.646,287180
1.222,291.84,-11.158,287290
1.2225,291.74,-10.682,287380
1.2229,291.65,-10.212,287470
1.2233,291.57,-9.76,287550
1.2236,291.5,-9.318,287620
1.224,291.43,-8.8267,287690
1.2244,291.35,-8.2644,287760
1.2247,291.28,-7.6508,287840
1.225,291.22,-7.0063,287900
1.2253,291.17,-6.3516,287950
1.2255,291.13,-5.7063,287990
1.2256,291.11,-5.0874,288020
1.2257,291.09,-4.5081,288040
1.2258,291.09,-3.9777,288050
1.2258,291.09,-3.5012,288050
1.2258,291.1,-3.0804,288050
1.2257,291.12,-2.7143,288040
1.2257,291.13,-2.3997,288030
1.2256,291.15,-2.1325,288020
1.2256,291.16,-1.9075,288010
1.2255,291.18,-1.7197,287990
1.2254,291.19,-1.564,287980
1.2254,291.2,-1.4357,287970
1.2254,291.22,-1.3305,287960
1.2253,291.23,-1.2446,287960
1.2253,291.24,-1.1748,287950
1.2252,291.24,-1.1181,287940
1.2252,291.25,-1.0723,287930
1.2252,291.26,-1.0353,287930
1.2251,291.27,-1.0055,287920
1.2251,291.27,-0.98161,287920
1.2251,291.28,-0.96254,287910
1.2251,291.28,-0.94745,287910
1.2251,291.29,-0.93573,287900
1.225,291.29,-0.92692,287900
1.225,291.3,-0.92077,287900
1.225,291.3,-0.91685,287890
1.225,291.31,-0.91637,287890
1.2482,285.76,7.3394E-05,292610
1.2482,285.76,0.042423,292610
1.2482,285.76,0.084497,292610
1.2482,285.76,0.12689,292610
1.2482,285.76,0.17025,292610
1.2482,285.75,0.21529,292610
1.2482,285.75,0.26275,292620
1.2482,285.75,0.31349,292620
1.2483,285.75,0.36844,292620
1.2483,285.74,0.42866,292620
1.2483,285.74,0.49538,292620
1.2483,285.73,0.57,292630
1.2483,285.73,0.65419,292630
1.2483,285.72,0.7499,292640
1.2484,285.71,0.85944,292640
1.2484,285.7,0.98553,292650
1.2485,285.69,1.1314,292660
1.2485,285.67,1.3006,292670
1.2486,285.65,1.4974,292680
1.2486,285.63,1.7263,292700
1.2487,285.61,1.9922,292710
1.2488,285.59,2.2996,292730
1.2488,285.57,2.6528,292740
1.2489,285.55,3.0549,292750
1.2489,285.53,3.5071,292760
1.2489,285.52,4.0084,292760
1.2489,285.53,4.5541,292750
1.2488,285.54,5.136,292740
1.2487,285.56,5.7421,292710
1.2485,285.61,6.3568,292670
1.2483,285.66,6.9611,292620
1.248,285.72,7.5385,292570
1.2477,285.79,8.0651,292510
1.2474,285.86,8.5207,292450
1.2471,285.93,8.9438,292390
1.2468,286.01,9.3751,292320
1.2464,286.1,9.8157,292250
1.246,286.2,10.265,292160
1.2455,286.3,10.723,292070
1.2451,286.42,11.188,291980
1.2445,286.55,11.66,291870
1.2439,286.69,12.136,291750
1.2433,286.84,12.617,291630
1.2426,287,13.1,291490
1.2419,287.17,13.584,291350
1.2412,287.35,14.067,291190
1.2404,287.55,14.549,291030
1.2395,287.75,15.027,290860
1.2386,287.96,15.5,290680
1.2377,288.18,15.967,290500
1.2367,288.41,16.426,290300
1.2358,288.65,16.875,290100
1.2347,288.89,17.313,289900
1.2337,289.14,17.739,289690
1.2326,289.39,18.151,289470
1.2315,289.64,18.55,289250
1.2304,289.9,18.933,289030
1.2293,290.15,19.301,288810
1.2283,290.4,19.652,288590
1.2272,290.66,19.987,288370
1.2261,290.9,20.304,288150
1.225,291.15,20.604,287940
1.224,291.39,20.887,287730
1.223,291.62,21.152,287520
1.222,291.84,21.401,287320
1.221,292.06,21.632,287130
1.2201,292.26,21.849,286940
1.2192,292.46,22.046,286760
1.2184,292.65,22.231,286590
1.2174,292.85,22.431,286400
1.2163,293.1,22.661,286180
1.215,293.38,22.919,285920
1.2135,293.72,23.205,285610
1.2118,294.09,23.516,285260
1.2098,294.52,23.849,284860
1.2075,295.01,24.2,284400
1.205,295.55,24.564,283880
1.2021,296.15,24.935,283300
1.1989,296.81,25.307,282650
1.1953,297.53,25.67,281930
1.1914,298.32,26.016,281120
1.187,299.18,26.334,280230
1.1822,300.1,26.613,279250
1.1769,301.09,26.839,278170
1.1711,302.13,27,277000
1.1649,303.23,27.082,275720
1.1581,304.38,27.074,274340
1.1509,305.56,26.962,272860
1.1431,306.77,26.734,271270
1.1349,308,26.382,269570
1.1261,309.22,25.896,267770
1.1169,310.44,25.271,265880
1.1073,311.63,24.503,263880
1.0972,312.77,23.591,261800
1.0868,313.86,22.538,259640
1.076,314.87,21.346,257400
1.0649,315.81,20.023,255100
1.0536,316.64,18.578,252740
1.0421,317.37,17.022,250340
1.0305,317.99,15.368,247900
1.0187,318.49,13.63,245430
1.0069,318.86,11.823,242950
0.99513,319.11,9.9618,240460
0.98331,319.24,8.0411,237960
0.97147,319.25,6.0651,235460
0.95962,319.13,4.0398,232940
0.94784,318.9,1.9878,230430
0.93614,318.54,-0.090793,227930
0.92455,318.08,-2.1444,225450
0.91268,317.49,-4.1597,222900
0.89999,316.77,-6.0414,220170
0.88653,315.98,-7.9359,217290
0.87679,315.35,-10.453,215200
0.88453,315.63,-14.653,216860
0.92817,316.56,-22.142,226130
1.0027,316.18,-29.844,241920
1.0649,314.1,-33.134,255060
1.0945,312.05,-33.282,261240
1.1078,310.53,-32.644,263970
1.1182,309.19,-32.09,266110
1.1287,307.88,-31.579,268270
1.1381,306.67,-31.002,270200
1.1459,305.58,-30.375,271800
1.1525,304.6,-29.737,273160
1.1583,303.71,-29.105,274350
1.1635,302.9,-28.484,275400
1.1679,302.18,-27.882,276310
1.1719,301.53,-27.304,277110
1.1753,300.94,-26.756,277810
1.1783,300.43,-26.241,278430
1.1809,299.96,-25.762,278960
1.1832,299.56,-25.32,279430
1.1852,299.2,-24.918,279830
1.1869,298.89,-24.557,280180
1.1884,298.63,-24.234,280480
1.1896,298.4,-23.956,280730
1.1907,298.21,-23.718,280940
1.1916,298.03,-23.485,281140
1.1926,297.84,-23.237,281340
1.1937,297.64,-22.971,281550
1.1948,297.44,-22.687,281780
1.1959,297.22,-22.386,282010
1.1971,297,-22.066,282240
1.1982,296.77,-21.729,282480
1.1994,296.54,-21.375,282730
1.2007,296.31,-21.003,282970
1.2019,296.07,-20.616,283220
1.2031,295.83,-20.212,283470
1.2043,295.59,-19.793,283720
1.2056,295.35,-19.359,283970
1.2068,295.11,-18.913,284210
1.2079,294.87,-18.454,284450
1.2091,294.64,-17.984,284680
1.2102,294.41,-17.505,284910
1.2113,294.19,-17.017,285130
1.2124,293.97,-16.523,285340
1.2134,293.77,-16.023,285550
1.2143,293.57,-15.519,285750
1.2153,293.38,-15.013,285930
1.2162,293.19,-14.506,286110
1.217,293.02,-14,286280
1.2178,292.86,-13.496,286440
1.2185,292.7,-12.995,286590
1.2192,292.56,-12.499,286730
1.2198,292.43,-12.009,286860
1.2204,292.3,-11.526,286980
1.221,292.18,-11.05,287090
1.2215,292.08,-10.584,287200
1.222,291.98,-10.124,287290
1.2224,291.89,-9.6816,287380
1.2228,291.81,-9.2483,287460
1.2232,291.73,-8.7662,287540
1.2236,291.64,-8.2137,287620
1.224,291.56,-7.61,287700
1.2244,291.48,-6.9749,287780
1.2247,291.41,-6.3287,287850
1.225,291.36,-5.6907,287900
1.2252,291.32,-5.0779,287940
1.2254,291.29,-4.5033,287970
1.2254,291.27,-3.9764,287990
1.2255,291.27,-3.5025,288000
1.2255,291.27,-3.0835,288010
1.2255,291.27,-2.7185,288010
1.2255,291.27,-2.4046,288000
1.2255,291.28,-2.1377,288000
1.2254,291.29,-1.913,287990
1.2254,291.3,-1.7252,287980
1.2254,291.31,-1.5695,287980
1.2253,291.32,-1.4411,287970
1.2253,291.33,-1.3357,287960
1.2253,291.33,-1.2497,287960
1.2253,291.34,-1.1798,287950
1.2252,291.35,-1.123,287950
1.2252,291.35,-1.0771,287940
1.2252,291.36,-1.04,287940
1.2252,291.36,-1.0102,287930
1.2251,291.37,-0.98625,287930
1.2251,291.37,-0.96714,287930
1.2251,291.38,-0.95202,287920
1.2251,291.38,-0.94027,287920
1.2251,291.38,-0.93144,287920
1.2251,291.39,-0.92527,287910
1.225,291.39,-0.92135,287910
1.225,291.4,-0.92088,287910
1.2481,285.78,7.403E-05,292600
1.2481,285.78,0.042697,292600
1.2481,285.78,0.085042,292600
1.2481,285.78,0.12771,292600
1.2481,285.78,0.17134,292600
1.2481,285.78,0.21666,292600
1.2482,285.78,0.26441,292600
1.2482,285.77,0.31546,292600
1.2482,285.77,0.37073,292600
1.2482,285.77,0.43131,292600
1.2482,285.77,0.4984,292610
1.2482,285.76,0.57342,292610
1.2482,285.76,0.65805,292610
1.2482,285.75,0.75422,292620
1.2483,285.74,0.86424,292620
1.2483,285.73,0.99084,292630
1.2483,285.72,1.1372,292630
1.2484,285.71,1.3069,292640
1.2484,285.7,1.5042,292650
1.2485,285.69,1.7335,292660
1.2485,285.67,1.9994,292670
1.2485,285.66,2.3067,292680
1.2486,285.65,2.6593,292680
