Density,Momentumx,Momentumy,Energy
1.2103,294.92,16.223,284960
1.2099,295.02,16.297,284870
1.2094,295.12,16.368,284780
1.209,295.22,16.437,284690
1.2086,295.31,16.503,284610
1.2082,295.4,16.565,284520
1.2078,295.48,16.626,284440
1.2073,295.57,16.687,284360
1.2069,295.67,16.754,284270
1.2064,295.77,16.826,284170
1.2059,295.89,16.904,284060
1.2053,296.02,16.986,283940
1.2046,296.15,17.073,283810
1.2039,296.3,17.165,283670
1.2032,296.45,17.262,283520
1.2024,296.62,17.363,283360
1.2016,296.8,17.468,283190
1.2007,296.99,17.577,283000
1.1997,297.19,17.689,282810
1.1987,297.41,17.804,282600
1.1976,297.63,17.922,282380
1.1964,297.87,18.042,282140
1.1952,298.12,18.164,281890
1.1939,298.39,18.287,281620
1.1925,298.66,18.41,281340
1.191,298.96,18.533,281050
1.1895,299.26,18.656,280730
1.1878,299.58,18.776,280400
1.1861,299.92,18.894,280050
1.1843,300.26,19.009,279690
1.1824,300.63,19.119,279300
1.1804,301,19.224,278890
1.1783,301.4,19.323,278470
1.1761,301.8,19.413,278020
1.1738,302.22,19.495,277550
1.1714,302.65,19.568,277060
1.1689,303.1,19.629,276540
1.1663,303.56,19.677,276010
1.1635,304.03,19.712,275450
1.1607,304.52,19.732,274860
1.1577,305.01,19.736,274260
1.1546,305.52,19.722,273620
1.1514,306.03,19.69,272970
1.1481,306.55,19.637,272290
1.1446,307.08,19.563,271580
1.1411,307.62,19.467,270850
1.1374,308.16,19.348,270090
1.1336,308.7,19.205,269310
1.1297,309.25,19.036,268500
1.1256,309.8,18.842,267670
1.1215,310.34,18.62,266810
1.1172,310.89,18.372,265930
1.1128,311.43,18.096,265030
1.1083,311.96,17.793,264100
1.1037,312.48,17.461,263160
1.0991,313,17.101,262190
1.0943,313.5,16.714,261200
1.0894,313.99,16.298,260190
1.0845,314.47,15.856,259160
1.0794,314.93,15.387,258120
1.0743,315.38,14.892,257060
1.0692,315.8,14.372,255980
1.0639,316.2,13.828,254890
1.0586,316.59,13.261,253790
1.0533,316.95,12.672,252680
1.0479,317.28,12.062,251560
1.0425,317.6,11.432,250430
1.0371,317.88,10.785,249290
1.0316,318.15,10.121,248150
1.0262,318.38,9.442,247000
1.0207,318.59,8.7493,245850
1.0152,318.77,8.0418,244700
1.0097,318.93,7.3182,243550
1.0042,319.06,6.5781,242380
0.9987,319.17,5.8229,241220
0.99317,319.25,5.0537,240050
0.98764,319.3,4.2712,238880
0.98213,319.32,3.4761,237710
0.97665,319.32,2.6686,236550
0.97124,319.3,1.8488,235410
0.9659,319.25,1.0161,234270
0.96066,319.17,0.16915,233160
0.95555,319.08,-0.69442,232070
0.95063,318.97,-1.5789,231020
0.94594,318.85,-2.4927,230020
0.94162,318.72,-3.454,229100
0.93794,318.6,-4.5035,228320
0.9356,318.51,-5.7224,227820
0.93595,318.5,-7.2469,227890
0.94108,318.6,-9.2408,228990
0.95311,318.78,-11.784,231550
0.97236,318.86,-14.694,235630
0.99579,318.66,-17.442,240590
1.0182,318.13,-19.505,245330
1.0364,317.41,-20.806,249150
1.0504,316.65,-21.58,252070
1.0615,315.9,-22.076,254400
1.0711,315.17,-22.427,256400
1.0798,314.45,-22.675,258190
1.0875,313.75,-22.833,259800
1.0946,313.06,-22.916,261260
1.101,312.41,-22.94,262590
1.1068,311.78,-22.916,263800
1.1122,311.17,-22.855,264910
1.1172,310.58,-22.763,265930
1.1217,310.02,-22.646,266870
1.126,309.49,-22.51,267750
1.1299,308.98,-22.357,268560
1.1336,308.49,-22.192,269310
1.137,308.02,-22.018,270010
1.1402,307.57,-21.836,270670
1.1432,307.15,-21.649,271280
1.146,306.74,-21.458,271850
1.1486,306.36,-21.266,272380
1.151,305.99,-21.073,272880
1.1533,305.64,-20.881,273340
1.1554,305.31,-20.691,273780
1.1574,305,-20.503,274190
1.1593,304.7,-20.319,274570
1.161,304.42,-20.138,274930
1.1626,304.16,-19.962,275260
1.1642,303.91,-19.791,275570
1.1656,303.67,-19.626,275860
1.1669,303.45,-19.466,276130
1.1681,303.24,-19.313,276390
1.1693,303.05,-19.166,276620
1.1704,302.86,-19.025,276840
1.1714,302.69,-18.892,277040
1.1723,302.53,-18.765,277230
1.1731,302.39,-18.645,277410
1.1739,302.25,-18.533,277570
1.1747,302.12,-18.427,277710
1.1753,302.01,-18.329,277850
1.1759,301.9,-18.238,277970
1.1765,301.8,-18.156,278080
1.177,301.71,-18.078,278190
1.1775,301.62,-17.998,278290
1.178,301.53,-17.915,278400
1.1785,301.43,-17.829,278510
1.1791,301.33,-17.74,278620
1.1797,301.23,-17.647,278730
1.1802,301.13,-17.551,278850
1.1808,301.02,-17.452,278970
1.1814,300.91,-17.349,279090
1.182,300.8,-17.243,279220
1.1827,300.69,-17.133,279340
1.1833,300.57,-17.02,279470
1.1839,300.45,-16.903,279600
1.1846,300.33,-16.783,279740
1.1852,300.21,-16.66,279870
1.1859,300.08,-16.533,280000
1.1866,299.96,-16.403,280140
1.1872,299.83,-16.269,280280
1.1879,299.7,-16.133,280420
1.1886,299.57,-15.993,280560
1.1893,299.44,-15.85,280700
1.19,299.31,-15.703,280840
1.1907,299.18,-15.554,280980
1.1914,299.04,-15.402,281120
1.1921,298.91,-15.246,281260
1.1928,298.77,-15.088,281400
1.1935,298.64,-14.927,281540
1.1942,298.5,-14.764,281680
1.1949,298.37,-14.598,281820
1.1955,298.23,-14.429,281960
1.1962,298.1,-14.258,282100
1.1969,297.96,-14.085,282240
1.1976,297.83,-13.91,282380
1.1983,297.69,-13.733,282520
1.1989,297.56,-13.554,282650
1.1996,297.43,-13.373,282780
1.2002,297.29,-13.19,282920
1.2009,297.16,-13.006,283050
1.2015,297.03,-12.82,283180
1.2021,296.9,-12.634,283300
1.2028,296.78,-12.446,283430
1.2034,296.65,-12.257,283560
1.204,296.53,-12.068,283680
1.2046,296.4,-11.877,283800
1.2052,296.28,-11.686,283920
1.2057,296.16,-11.495,284030
1.2063,296.04,-11.304,284150
1.2069,295.93,-11.112,284260
1.2074,295.81,-10.92,284370
1.2079,295.7,-10.729,284480
1.2085,295.59,-10.537,284580
1.209,295.48,-10.346,284690
1.2095,295.37,-10.156,284790
1.21,295.27,-9.9657,284890
1.2104,295.17,-9.7764,284980
1.2109,295.06,-9.5879,285080
1.2114,294.97,-9.4004,285170
1.2118,294.87,-9.2138,285260
1.2122,294.78,-9.0284,285350
1.2127,294.68,-8.8441,285440
1.2131,294.59,-8.6613,285520
1.2135,294.5,-8.4797,285600
1.2139,294.42,-8.2984,285680
1.2143,294.33,-8.1219,285760
1.2146,294.25,-7.945,285830
1.215,294.16,-7.7516,285910
1.2154,294.07,-7.5389,286000
1.2159,293.97,-7.311,286090
1.2164,293.87,-7.0691,286190
1.2168,293.76,-6.8151,286280
1.2173,293.65,-6.5512,286380
1.2178,293.54,-6.2796,286480
1.2183,293.43,-6.0027,286570
1.2188,293.33,-5.7227,286670
1.2192,293.22,-5.4418,286760
1.2197,293.12,-5.1624,286850
1.2201,293.03,-4.8864,286940
1.2205,292.93,-4.6158,287020
1.2208,292.85,-4.3522,287090
1.2212,292.77,-4.0971,287160
1.2215,292.69,-3.8518,287230
1.2218,292.62,-3.6173,287290
1.2221,292.55,-3.3944,287350
1.2224,292.49,-3.1835,287400
1.2226,292.43,-2.9851,287450
1.2229,292.38,-2.7991,287500
1.2231,292.33,-2.6257,287540
1.2232,292.29,-2.4646,287580
1.2234,292.25,-2.3155,287610
1.2236,292.21,-2.178,287640
1.2237,292.18,-2.0516,287670
1.2238,292.14,-1.9356,287700
1.224,292.12,-1.8297,287720
1.2241,292.09,-1.7331,287740
1.2242,292.07,-1.6452,287760
1.2242,292.05,-1.5654,287780
1.2243,292.03,-1.4931,287800
1.2244,292.01,-1.4278,287810
1.2245,291.99,-1.3688,287820
1.2245,291.98,-1.3156,287840
1.2246,291.96,-1.2678,287850
1.2246,291.95,-1.2248,287860
1.2247,291.94,-1.1861,287870
1.2247,291.93,-1.1515,287880
1.2248,291.92,-1.1205,287890
1.2248,291.91,-1.0927,287890
1.2248,291.9,-1.0679,287900
1.2249,291.89,-1.0456,287910
1.2249,291.88,-1.0258,287910
1.2249,291.88,-1.0081,287920
1.225,291.87,-0.99232,287930
1.225,291.86,-0.97825,287930
1.225,291.86,-0.96573,287940
1.225,291.85,-0.9546,287940
1.2251,291.85,-0.94472,287950
1.2251,291.84,-0.93598,287950
1.2251,291.83,-0.92827,287950
1.2251,291.83,-0.9215,287960
1.2252,291.82,-0.9156,287960
1.2252,291.82,-0.91049,287970
1.2252,291.82,-0.90614,287970
1.2252,291.81,-0.9025,287970
1.2252,291.81,-0.89953,287980
1.2252,291.8,-0.89723,287980
1.2253,291.8,-0.89558,287990
1.2253,291.79,-0.89453,287990
1.2253,291.79,-0.8944,287990
1.2474,285.99,2.5292E-05,292440
1.2474,285.99,0.02234,292440
1.2474,285.99,0.0445,292440
1.2474,285.99,0.066581,292440
1.2474,285.99,0.08867,292440
1.2474,285.99,0.11086,292440
1.2474,285.99,0.13325,292440
1.2474,285.99,0.15593,292440
1.2474,286,0.17901,292440
1.2474,286,0.20259,292440
1.2474,286,0.22678,292440
1.2474,286,0.25171,292440
1.2474,286,0.27749,292440
1.2473,286,0.30425,292440
1.2473,286,0.33213,292440
1.2473,286.01,0.36127,292430
1.2473,286.01,0.39184,292430
1.2473,286.01,0.42399,292430
1.2473,286.01,0.45791,292430
1.2473,286.02,0.49379,292430
1.2473,286.02,0.53184,292420
1.2473,286.02,0.57228,292420
1.2472,286.03,0.61537,292420
1.2472,286.03,0.66136,292410
1.2472,286.04,0.71055,292410
1.2472,286.05,0.76325,292400
1.2472,286.05,0.8198,292400
1.2471,286.06,0.88057,292390
1.2471,286.07,0.94595,292380
1.247,286.08,1.0164,292380
1.247,286.1,1.0923,292370
1.247,286.11,1.1742,292360
1.2469,286.12,1.2626,292350
1.2468,286.14,1.358,292330
1.2468,286.16,1.461,292320
1.2467,286.18,1.5721,292300
1.2466,286.2,1.6918,292290
1.2465,286.23,1.8208,292270
1.2464,286.26,1.9595,292250
1.2463,286.29,2.1083,292220
1.2461,286.33,2.2678,292190
1.246,286.37,2.4381,292170
1.2458,286.41,2.6194,292130
1.2457,286.46,2.8119,292100
1.2455,286.51,3.0154,292060
1.2452,286.57,3.2296,292010
1.245,286.63,3.4541,291960
1.2447,286.7,3.6881,291910
1.2445,286.77,3.9307,291860
1.2442,286.85,4.1807,291800
1.2439,286.93,4.4369,291730
1.2435,287.02,4.6975,291670
1.2432,287.11,4.9608,291590
1.2428,287.21,5.225,291520
1.2424,287.31,5.488,291440
1.242,287.41,5.7477,291370
1.2416,287.51,6.002,291290
1.2412,287.61,6.2489,291210
1.2408,287.71,6.4862,291130
1.2405,287.81,6.7117,291050
1.2401,287.91,6.9249,290980
1.2397,288,7.1235,290900
1.2394,288.08,7.3017,290840
1.2391,288.16,7.4674,290770
1.2388,288.24,7.6339,290710
1.2384,288.32,7.8021,290650
1.2381,288.41,7.9709,290580
1.2378,288.49,8.1408,290510
1.2374,288.58,8.3116,290440
1.237,288.68,8.4833,290360
1.2367,288.77,8.6557,290290
1.2363,288.87,8.8287,290210
1.2359,288.96,9.0023,290130
1.2355,289.06,9.1763,290050
1.2351,289.17,9.3507,289970
1.2347,289.27,9.5252,289880
1.2342,289.38,9.6998,289790
1.2338,289.49,9.8745,289710
1.2333,289.6,10.049,289620
1.2329,289.71,10.223,289520
1.2324,289.82,10.397,289430
1.2319,289.94,10.57,289330
1.2315,290.06,10.743,289240
1.231,290.18,10.915,289140
1.2305,290.3,11.086,289040
1.23,290.42,11.256,288930
1.2294,290.54,11.424,288830
1.2289,290.67,11.592,288720
1.2284,290.8,11.758,288620
1.2279,290.92,11.923,288510
1.2273,291.05,12.086,288400
1.2268,291.18,12.247,288290
1.2262,291.31,12.406,288180
1.2257,291.45,12.563,288070
1.2251,291.58,12.719,287950
1.2245,291.71,12.871,287840
1.224,291.84,13.022,287720
1.2234,291.98,13.171,287610
1.2228,292.11,13.316,287490
1.2223,292.25,13.46,287380
1.2217,292.38,13.6,287260
1.2211,292.51,13.738,287140
1.2205,292.65,13.873,287030
1.2199,292.78,14.006,286910
1.2194,292.91,14.135,286790
1.2188,293.04,14.262,286680
1.2182,293.17,14.385,286560
1.2177,293.3,14.506,286450
1.2171,293.43,14.623,286330
1.2165,293.56,14.738,286220
1.216,293.68,14.849,286110
1.2154,293.81,14.958,286000
1.2149,293.93,15.063,285890
1.2143,294.05,15.165,285780
1.2138,294.17,15.264,285670
1.2133,294.29,15.36,285560
1.2128,294.4,15.453,285460
1.2123,294.52,15.543,285350
1.2117,294.63,15.63,285250
1.2113,294.74,15.714,285150
1.2108,294.84,15.795,285060
1.2103,294.95,15.873,284960
1.2098,295.05,15.948,284870
1.2094,295.15,16.02,284770
1.2089,295.24,16.09,284690
1.2085,295.34,16.156,284600
1.2081,295.43,16.22,284510
1.2077,295.51,16.281,284430
1.2073,295.6,16.34,284350
1.2069,295.69,16.4,284270
1.2064,295.78,16.465,284180
1.2059,295.89,16.536,284080
1.2054,296.01,16.611,283970
1.2048,296.13,16.691,283850
1.2042,296.27,16.777,283720
1.2035,296.41,16.866,283580
1.2028,296.57,16.96,283430
1.202,296.73,17.059,283270
1.2011,296.91,17.161,283100
1.2002,297.1,17.267,282920
1.1993,297.3,17.376,282720
1.1983,297.51,17.489,282520
1.1972,297.73,17.604,282300
1.196,297.97,17.721,282060
1.1948,298.22,17.84,281810
1.1935,298.48,17.959,281550
1.1921,298.76,18.08,281270
1.1907,299.05,18.2,280980
1.1891,299.35,18.319,280660
1.1875,299.67,18.436,280340
1.1858,300,18.552,279990
1.184,300.34,18.663,279620
1.1821,300.7,18.771,279240
1.1802,301.08,18.873,278840
1.1781,301.46,18.969,278420
1.1759,301.87,19.058,277970
1.1736,302.28,19.138,277510
1.1712,302.71,19.209,277020
1.1688,303.15,19.268,276510
1.1661,303.61,19.316,275980
1.1634,304.08,19.351,275420
1.1606,304.55,19.37,274850
1.1577,305.04,19.374,274240
1.1546,305.54,19.361,273620
1.1514,306.05,19.33,272970
1.1481,306.57,19.279,272290
1.1447,307.1,19.208,271590
1.1412,307.63,19.115,270860
1.1375,308.17,18.999,270110
1.1337,308.71,18.859,269340
1.1298,309.25,18.695,268540
1.1258,309.79,18.506,267710
1.1217,310.33,18.29,266860
1.1175,310.87,18.048,265990
1.1131,311.41,17.779,265100
1.1087,311.93,17.483,264180
1.1041,312.46,17.16,263240
1.0995,312.97,16.809,262280
1.0948,313.47,16.431,261300
1.0899,313.96,16.025,260300
1.085,314.43,15.593,259280
1.08,314.89,15.135,258240
1.075,315.34,14.651,257190
1.0698,315.76,14.143,256120
1.0646,316.16,13.611,255040
1.0594,316.55,13.056,253950
1.0541,316.91,12.48,252840
1.0488,317.25,11.883,251730
1.0434,317.56,11.267,250610
1.038,317.85,10.633,249480
1.0326,318.11,9.9829,248340
1.0272,318.35,9.318,247210
1.0217,318.56,8.6392,246070
1.0163,318.75,7.9458,244920
1.0108,318.91,7.2363,243770
1.0054,319.04,6.5105,242620
0.99986,319.15,5.7696,241460
0.99436,319.23,5.0146,240300
0.98887,319.29,4.2463,239140
0.9834,319.32,3.4651,237980
0.97797,319.33,2.6713,236830
0.97259,319.31,1.8648,235690
0.9673,319.26,1.0447,234570
0.96212,319.2,0.20959,233470
0.95708,319.11,-0.64354,232400
0.95223,319.01,-1.5198,231360
0.94765,318.89,-2.4296,230390
0.94349,318.78,-3.3944,229500
0.94011,318.67,-4.46,228780
0.93824,318.6,-5.7118,228380
0.9393,318.61,-7.2825,228610
0.94528,318.72,-9.315,229880
0.95792,318.86,-11.845,232570
0.97708,318.9,-14.652,236640
0.99955,318.64,-17.226,241390
1.0207,318.09,-19.131,245840
1.0378,317.38,-20.346,249440
1.0512,316.63,-21.091,252230
1.062,315.9,-21.584,254500
1.0714,315.18,-21.937,256460
1.0799,314.47,-22.188,258220
1.0876,313.78,-22.35,259810
1.0945,313.11,-22.439,261250
1.1008,312.46,-22.468,262560
1.1066,311.84,-22.452,263750
1.1119,311.23,-22.398,264850
1.1169,310.66,-22.313,265860
1.1214,310.1,-22.204,266800
1.1256,309.57,-22.075,267670
1.1295,309.06,-21.93,268470
1.1332,308.58,-21.772,269220
1.1366,308.12,-21.605,269920
1.1397,307.67,-21.43,270570
1.1427,307.25,-21.249,271180
1.1454,306.85,-21.065,271740
1.148,306.47,-20.88,272270
1.1505,306.1,-20.693,272770
1.1527,305.76,-20.507,273230
1.1548,305.43,-20.322,273670
1.1568,305.12,-20.14,274070
1.1587,304.82,-19.961,274450
1.1604,304.54,-19.785,274810
1.162,304.28,-19.614,275140
1.1636,304.03,-19.448,275450
1.165,303.8,-19.287,275740
1.1663,303.58,-19.132,276010
1.1675,303.37,-18.982,276260
1.1687,303.18,-18.839,276500
1.1698,302.99,-18.702,276720
1.1708,302.82,-18.572,276920
1.1717,302.67,-18.448,277110
1.1725,302.52,-18.332,277280
1.1733,302.38,-18.222,277440
1.174,302.26,-18.12,277590
1.1747,302.14,-18.023,277720
1.1753,302.03,-17.935,277850
1.1759,301.94,-17.855,277960
1.1764,301.85,-17.778,278060
1.1769,301.76,-17.701,278170
1.1774,301.66,-17.62,278270
1.1779,301.57,-17.536,278380
1.1785,301.47,-17.449,278490
1.179,301.37,-17.359,278610
1.1796,301.26,-17.265,278730
1.1802,301.16,-17.168,278850
1.1808,301.05,-17.067,278970
1.1814,300.94,-16.964,279090
1.182,300.82,-16.857,279220
1.1827,300.71,-16.746,279350
1.1833,300.59,-16.632,279480
1.184,300.47,-16.515,279610
1.1846,300.35,-16.395,279740
1.1853,300.22,-16.271,279880
1.186,300.1,-16.144,280020
1.1866,299.97,-16.013,280150
1.1873,299.84,-15.88,280290
1.188,299.71,-15.743,280430
1.1887,299.58,-15.603,280570
1.1894,299.45,-15.46,280710
1.1901,299.32,-15.314,280860
1.1908,299.18,-15.165,281000
1.1915,299.05,-15.014,281140
1.1922,298.91,-14.859,281280
1.1929,298.78,-14.702,281420
1.1936,298.64,-14.542,281560
1.1943,298.5,-14.38,281700
1.1949,298.37,-14.215,281840
1.1956,298.23,-14.048,281980
1.1963,298.1,-13.878,282120
1.197,297.96,-13.707,282260
1.1977,297.83,-13.533,282400
1.1983,297.69,-13.358,282530
1.199,297.56,-13.181,282670
1.1997,297.43,-13.002,282800
1.2003,297.29,-12.822,282930
1.201,297.16,-12.64,283060
1.2016,297.03,-12.457,283190
1.2022,296.91,-12.273,283320
1.2028,296.78,-12.088,283440
1.2034,296.65,-11.903,283570
1.204,296.53,-11.716,283690
1.2046,296.41,-11.529,283810
1.2052,296.29,-11.342,283930
1.2058,296.17,-11.154,284040
1.2063,296.05,-10.966,284160
1.2069,295.93,-10.778,284270
1.2074,295.82,-10.59,284380
1.208,295.71,-10.402,284480
1.2085,295.6,-10.215,284590
1.209,295.49,-10.028,284690
1.2095,295.38,-9.8412,284790
1.21,295.28,-9.6554,284890
1.2104,295.18,-9.4703,284990
1.2109,295.08,-9.2861,285080
1.2114,294.98,-9.1029,285170
1.2118,294.88,-8.9208,285260
1.2122,294.79,-8.7396,285350
1.2126,294.7,-8.56,285430
1.2131,294.61,-8.3815,285520
1.2135,294.52,-8.2033,285600
1.2138,294.43,-8.0297,285680
1.2142,294.35,-7.8557,285750
1.2146,294.26,-7.6655,285830
1.2151,294.16,-7.4562,285920
1.2155,294.06,-7.2318,286020
1.216,293.95,-6.9937,286110
1.2165,293.85,-6.7436,286210
1.217,293.73,-6.4837,286310
1.2175,293.62,-6.2161,286410
1.218,293.51,-5.9431,286510
1.2185,293.4,-5.667,286610
1.2189,293.3,-5.39,286700
1.2194,293.19,-5.1143,286800
1.2198,293.09,-4.8419,286880
1.2202,293,-4.5746,286970
1.2206,292.91,-4.3142,287050
1.221,292.82,-4.0622,287120
1.2213,292.74,-3.8197,287190
1.2217,292.67,-3.5879,287260
1.2219,292.6,-3.3673,287320
1.2222,292.53,-3.1587,287370
1.2225,292.47,-2.9623,287420
1.2227,292.42,-2.7783,287470
1.2229,292.37,-2.6065,287510
1.2231,292.32,-2.447,287550
1.2233,292.28,-2.2992,287590
1.2235,292.24,-2.1629,287620
1.2236,292.2,-2.0376,287650
1.2237,292.17,-1.9227,287680
1.2239,292.14,-1.8176,287700
1.224,292.11,-1.7218,287720
1.2241,292.09,-1.6347,287750
1.2242,292.07,-1.5555,287760
1.2243,292.05,-1.4838,287780
1.2243,292.03,-1.419,287800
1.2244,292.01,-1.3604,287810
1.2245,291.99,-1.3077,287830
1.2245,291.98,-1.2602,287840
1.2246,291.96,-1.2175,287850
1.2246,291.95,-1.1792,287860
1.2247,291.94,-1.1448,287870
1.2247,291.93,-1.114,287880
1.2248,291.92,-1.0864,287890
1.2248,291.91,-1.0617,287890
1.2249,291.9,-1.0397,287900
1.2249,291.89,-1.02,287910
1.2249,291.89,-1.0024,287910
1.2249,291.88,-0.98674,287920
1.225,291.87,-0.97277,287930
1.225,291.86,-0.96033,287930
1.225,291.86,-0.94928,287940
1.2251,291.85,-0.93947,287940
1.2251,291.85,-0.93079,287950
1.2251,291.84,-0.92313,287950
1.2251,291.83,-0.91641,287960
1.2251,291.83,-0.91055,287960
1.2252,291.82,-0.90548,287960
1.2252,291.82,-0.90116,287970
1.2252,291.81,-0.89754,287970
1.2252,291.81,-0.8946,287980
1.2252,291.8,-0.89231,287980
1.2253,291.8,-0.89068,287980
1.2253,291.79,-0.88962,287990
1.2253,291.79,-0.8895,287990
1.2473,286,2.5159E-05,292440
1.2473,286,0.022227,292440
1.2473,286,0.044275,292440
1.2473,286,0.066244,292430
1.2473,286,0.088221,292430
1.2473,286.01,0.1103,292430
1.2473,286.01,0.13257,292430
1.2473,286.01,0.15514,292430
1.2473,286.01,0.1781,292430
1.2473,286.01,0.20156,292430
1.2473,286.01,0.22563,292430
1.2473,286.01,0.25042,292430
1.2473,286.01,0.27606,292430
1.2473,286.01,0.30268,292430
1.2473,286.02,0.33041,292430
1.2473,286.02,0.3594,292420
1.2473,286.02,0.3898,292420
1.2473,286.02,0.42178,292420
1.2473,286.03,0.45551,292420
1.2472,286.03,0.4912,292420
1.2472,286.04,0.52903,292410
1.2472,286.04,0.56925,292410
1.2472,286.05,0.61209,292400
1.2472,286.05,0.65781,292400
1.2471,286.06,0.70671,292400
1.2471,286.06,0.75909,292390
1.2471,286.07,0.8153,292380
1.2471,286.08,0.87569,292380
1.247,286.09,0.94065,292370
1.247,286.1,1.0106,292360
1.2469,286.12,1.086,292350
1.2469,286.13,1.1674,292340
1.2468,286.15,1.2552,292330
1.2468,286.16,1.3499,292320
1.2467,286.19,1.4521,292300
1.2466,286.21,1.5624,292290
1.2465,286.23,1.6812,292270
1.2464,286.26,1.8091,292250
1.2463,286.29,1.9467,292220
1.2462,286.33,2.0942,292200
1.246,286.36,2.2523,292170
1.2459,286.41,2.421,292140
1.2457,286.45,2.6006,292100
1.2455,286.5,2.7912,292060
1.2453,286.56,2.9926,292020
1.2451,286.62,3.2046,291980
1.2448,286.69,3.4265,291930
1.2445,286.76,3.6579,291870
1.2443,286.83,3.8976,291810
1.2439,286.91,4.1445,291750
1.2436,287,4.3974,291690
1.2433,287.09,4.6546,291620
1.2429,287.19,4.9144,291540
1.2425,287.28,5.1749,291470
1.2421,287.39,5.434,291390
1.2417,287.49,5.6899,291310
1.2413,287.59,5.9403,291230
1.2409,287.7,6.1832,291140
1.2405,287.8,6.4168,291060
1.2401,287.9,6.6386,290980
1.2397,288,6.8482,290910
1.2394,288.09,7.0434,290830
1.239,288.18,7.2185,290770
1.2387,288.26,7.3814,290700
1.2384,288.34,7.5449,290640
1.2381,288.42,7.71,290570
1.2377,288.51,7.8758,290500
1.2374,288.6,8.0425,290430
1.237,288.69,8.2102,290360
1.2366,288.78,8.3786,290280
1.2363,288.88,8.5477,290210
1.2359,288.98,8.7174,290130
1.2355,289.08,8.8876,290050
1.2351,289.18,9.0582,289960
1.2347,289.28,9.229,289880
1.2342,289.39,9.4,289790
1.2338,289.49,9.5711,289710
1.2333,289.6,9.7421,289620
1.2329,289.71,9.913,289530
1.2324,289.83,10.084,289430
1.232,289.94,10.254,289340
1.2315,290.06,10.423,289240
1.231,290.18,10.592,289140
1.2305,290.3,10.76,289040
1.23,290.42,10.928,288940
1.2295,290.54,11.094,288840
1.229,290.67,11.259,288730
1.2284,290.79,11.423,288630
1.2279,290.92,11.585,288520
1.2274,291.05,11.746,288410
1.2268,291.18,11.905,288300
1.2263,291.31,12.062,288190
1.2257,291.44,12.218,288080
1.2252,291.57,12.372,287970
1.2246,291.71,12.523,287850
1.2241,291.84,12.673,287740
1.2235,291.97,12.82,287630
1.2229,292.11,12.964,287510
1.2223,292.24,13.107,287390
1.2218,292.37,13.247,287280
1.2212,292.51,13.384,287160
1.2206,292.64,13.519,287050
1.22,292.77,13.65,286930
1.2195,292.91,13.78,286810
1.2189,293.04,13.906,286700
1.2183,293.17,14.029,286580
1.2177,293.3,14.15,286460
1.2172,293.43,14.267,286350
1.2166,293.56,14.382,286240
1.216,293.68,14.494,286120
1.2155,293.81,14.602,286010
