Density,Momentum_x,Momentum_y,Energy
1.2208,292.87,-3.0413,287090
1.2213,292.75,-2.7671,287190
1.2218,292.64,-2.5175,287280
1.2222,292.55,-2.2927,287360
1.2225,292.46,-2.0919,287430
1.2228,292.39,-1.914,287500
1.2231,292.32,-1.7575,287550
1.2234,292.26,-1.6207,287600
1.2236,292.21,-1.5018,287640
1.2238,292.17,-1.399,287680
1.2239,292.13,-1.3105,287710
1.2241,292.09,-1.2345,287740
1.2242,292.06,-1.1696,287770
1.2243,292.03,-1.1143,287790
1.2244,292,-1.0673,287810
1.2245,291.98,-1.0274,287830
1.2246,291.96,-0.9937,287850
1.2247,291.94,-0.9652,287870
1.2247,291.93,-0.94116,287880
1.2248,291.91,-0.92092,287890
1.2249,291.89,-0.90391,287900
1.2249,291.88,-0.88968,287920
1.225,291.87,-0.87783,287930
1.225,291.86,-0.86805,287940
1.2251,291.84,-0.86008,287950
1.2251,291.83,-0.85374,287960
1.2252,291.82,-0.84887,287970
1.2252,291.81,-0.84545,287970
1.2253,291.8,-0.84324,287980
1.2253,291.79,-0.84297,287990
1.247,286.1,4.8156E-05,292370
1.247,286.1,0.031488,292370
1.247,286.1,0.062691,292360
1.247,286.1,0.093914,292360
1.247,286.1,0.12545,292360
1.247,286.11,0.1576,292360
1.247,286.11,0.1907,292360
1.247,286.11,0.2251,292360
1.2469,286.12,0.26115,292350
1.2469,286.12,0.29927,292350
1.2469,286.13,0.3399,292350
1.2469,286.13,0.3835,292340
1.2469,286.14,0.43063,292340
1.2468,286.15,0.48186,292330
1.2468,286.16,0.53786,292320
1.2467,286.17,0.59937,292310
1.2467,286.19,0.66724,292300
1.2466,286.2,0.7424,292290
1.2465,286.22,0.82592,292270
1.2465,286.25,0.91897,292260
1.2463,286.28,1.0229,292240
1.2462,286.31,1.139,292210
1.2461,286.35,1.269,292180
1.2459,286.4,1.4143,292150
1.2457,286.45,1.5766,292110
1.2455,286.52,1.7574,292060
1.2452,286.59,1.958,292010
1.2449,286.67,2.1795,291940
1.2445,286.77,2.4224,291870
1.2441,286.88,2.6868,291790
1.2437,287,2.9719,291700
1.2432,287.13,3.276,291600
1.2426,287.28,3.5967,291490
1.242,287.44,3.9303,291370
1.2414,287.61,4.2724,291240
1.2407,287.79,4.6178,291100
1.24,287.97,4.9608,290960
1.2393,288.16,5.2953,290810
1.2386,288.35,5.6156,290670
1.2379,288.53,5.9152,290530
1.2372,288.7,6.1919,290390
1.2366,288.85,6.4337,290270
1.236,288.99,6.648,290150
1.2355,289.13,6.8598,290050
1.2349,289.28,7.0727,289930
1.2343,289.43,7.287,289810
1.2337,289.58,7.5022,289690
1.2331,289.74,7.7183,289560
1.2324,289.9,7.9349,289430
1.2318,290.06,8.1517,289300
1.2311,290.23,8.3684,289160
1.2304,290.41,8.5847,289010
1.2296,290.58,8.8003,288870
1.2289,290.77,9.0149,288720
1.2281,290.95,9.2281,288570
1.2274,291.14,9.4396,288410
1.2266,291.33,9.6491,288250
1.2258,291.52,9.8563,288090
1.225,291.71,10.061,287930
1.2242,291.91,10.262,287760
1.2233,292.11,10.46,287590
1.2225,292.31,10.655,287420
1.2216,292.51,10.846,287250
1.2208,292.71,11.032,287080
1.2199,292.91,11.215,286910
1.2191,293.11,11.392,286730
1.2182,293.31,11.565,286560
1.2173,293.51,11.733,286380
1.2165,293.7,11.895,286210
1.2156,293.9,12.053,286030
1.2148,294.09,12.205,285860
1.2139,294.28,12.351,285690
1.2131,294.47,12.492,285520
1.2123,294.65,12.628,285350
1.2114,294.84,12.757,285190
1.2106,295.01,12.882,285030
1.2099,295.19,13,284870
1.2091,295.35,13.113,284720
1.2084,295.52,13.221,284570
1.2076,295.68,13.323,284420
1.2069,295.83,13.419,284280
1.2063,295.98,13.511,284140
1.2056,296.12,13.597,284010
1.205,296.25,13.678,283880
1.2044,296.38,13.755,283760
1.2038,296.51,13.825,283640
1.2032,296.63,13.897,283520
1.2025,296.78,13.977,283380
1.2018,296.94,14.066,283230
1.2009,297.12,14.164,283050
1.1999,297.33,14.27,282850
1.1988,297.55,14.384,282630
1.1976,297.8,14.506,282390
1.1963,298.07,14.633,282120
1.1949,298.37,14.767,281830
1.1933,298.69,14.904,281510
1.1916,299.04,15.046,281160
1.1897,299.42,15.188,280770
1.1876,299.82,15.332,280360
1.1854,300.25,15.473,279910
1.183,300.71,15.611,279420
1.1805,301.2,15.742,278900
1.1777,301.72,15.866,278340
1.1747,302.26,15.978,277730
1.1715,302.84,16.075,277080
1.1681,303.44,16.156,276390
1.1645,304.07,16.216,275640
1.1606,304.73,16.252,274860
1.1565,305.41,16.261,274020
1.1522,306.11,16.239,273130
1.1476,306.83,16.183,272180
1.1428,307.57,16.09,271190
1.1377,308.32,15.956,270150
1.1323,309.07,15.78,269050
1.1267,309.84,15.557,267900
1.1209,310.6,15.288,266700
1.1148,311.35,14.969,265440
1.1085,312.1,14.599,264150
1.102,312.84,14.179,262800
1.0953,313.55,13.708,261410
1.0884,314.24,13.186,259980
1.0813,314.9,12.616,258510
1.0741,315.52,11.998,257010
1.0667,316.11,11.335,255470
1.0592,316.65,10.629,253910
1.0516,317.15,9.8844,252330
1.044,317.6,9.1033,250730
1.0363,318,8.2899,249120
1.0286,318.34,7.4475,247500
1.0208,318.64,6.5734,245880
1.013,318.88,5.6654,244240
1.0053,319.08,4.7248,242600
0.99749,319.22,3.7523,240960
0.98982,319.3,2.7464,239340
0.98234,319.34,1.7007,237760
0.97523,319.34,0.59861,236250
0.96886,319.3,-0.597,234900
0.96395,319.25,-1.9566,233860
0.96182,319.22,-3.5907,233410
0.9644,319.21,-5.6239,233960
0.9736,319.19,-8.1062,235900
0.98993,319.04,-10.87,239360
1.0111,318.59,-13.482,243820
1.0325,317.83,-15.482,248320
1.0507,316.9,-16.761,252140
1.0653,315.93,-17.516,255180
1.0771,314.98,-17.974,257640
1.0873,314.07,-18.263,259760
1.0964,313.18,-18.431,261630
1.1045,312.33,-18.499,263300
1.1117,311.52,-18.488,264800
1.1182,310.75,-18.419,266130
1.124,310.03,-18.305,267340
1.1293,309.34,-18.158,268420
1.134,308.7,-17.987,269400
1.1384,308.1,-17.799,270290
1.1423,307.54,-17.6,271100
1.1459,307.01,-17.395,271830
1.1491,306.53,-17.187,272500
1.1521,306.07,-16.979,273100
1.1548,305.66,-16.775,273650
1.1572,305.27,-16.576,274150
1.1594,304.92,-16.384,274600
1.1614,304.59,-16.201,275010
1.1632,304.3,-16.027,275380
1.1648,304.02,-15.864,275710
1.1663,303.78,-15.711,276000
1.1676,303.56,-15.57,276270
1.1687,303.36,-15.442,276500
1.1697,303.19,-15.324,276710
1.1706,303.03,-15.221,276890
1.1714,302.9,-15.129,277050
1.1722,302.77,-15.036,277210
1.1729,302.63,-14.938,277360
1.1738,302.48,-14.834,277530
1.1746,302.33,-14.724,277710
1.1755,302.18,-14.607,277890
1.1764,302.01,-14.485,278070
1.1773,301.85,-14.356,278260
1.1783,301.67,-14.221,278460
1.1793,301.49,-14.08,278660
1.1803,301.31,-13.933,278860
1.1813,301.12,-13.779,279060
1.1823,300.93,-13.62,279270
1.1833,300.74,-13.454,279490
1.1844,300.54,-13.283,279700
1.1855,300.34,-13.106,279920
1.1865,300.14,-12.923,280130
1.1876,299.94,-12.735,280350
1.1887,299.73,-12.541,280570
1.1897,299.52,-12.343,280780
1.1908,299.32,-12.14,281000
1.1919,299.11,-11.932,281220
1.1929,298.9,-11.721,281430
1.1939,298.69,-11.505,281640
1.195,298.49,-11.286,281850
1.196,298.28,-11.064,282060
1.197,298.08,-10.839,282260
1.198,297.88,-10.612,282460
1.199,297.68,-10.382,282660
1.1999,297.48,-10.151,282860
1.2009,297.29,-9.9182,283050
1.2018,297.1,-9.6844,283230
1.2027,296.91,-9.4499,283410
1.2036,296.72,-9.215,283590
1.2044,296.54,-8.9801,283760
1.2052,296.37,-8.7455,283930
1.2061,296.19,-8.5115,284100
1.2068,296.02,-8.2784,284260
1.2076,295.86,-8.0466,284410
1.2083,295.7,-7.816,284560
1.2091,295.54,-7.5879,284710
1.2098,295.39,-7.3595,284850
1.2104,295.24,-7.1388,284990
1.2111,295.09,-6.9112,285130
1.2118,294.93,-6.6505,285270
1.2127,294.75,-6.3589,285440
1.2135,294.55,-6.0411,285610
1.2144,294.35,-5.7028,285790
1.2153,294.15,-5.3501,285970
1.2162,293.95,-4.9896,286150
1.217,293.75,-4.6277,286320
1.2179,293.57,-4.2705,286490
1.2186,293.39,-3.9236,286640
1.2193,293.22,-3.5917,286790
1.22,293.07,-3.2786,286920
1.2206,292.93,-2.9869,287040
1.2211,292.81,-2.7185,287150
1.2216,292.69,-2.4741,287240
1.222,292.59,-2.2538,287330
1.2224,292.5,-2.057,287400
1.2227,292.42,-1.8826,287470
1.223,292.36,-1.729,287530
1.2232,292.29,-1.5948,287580
1.2235,292.24,-1.4781,287620
1.2237,292.19,-1.3771,287660
1.2238,292.15,-1.2902,287700
1.224,292.11,-1.2156,287730
1.2241,292.08,-1.1518,287760
1.2243,292.05,-1.0975,287780
1.2244,292.02,-1.0513,287800
1.2245,292,-1.0121,287820
1.2246,291.97,-0.97891,287840
1.2246,291.95,-0.95088,287860
1.2247,291.94,-0.92725,287870
1.2248,291.92,-0.90735,287890
1.2248,291.9,-0.89063,287900
1.2249,291.89,-0.87664,287910
1.225,291.87,-0.86499,287920
1.225,291.86,-0.85536,287930
1.2251,291.85,-0.84753,287940
1.2251,291.84,-0.84129,287950
1.2252,291.82,-0.83651,287960
1.2252,291.81,-0.83314,287970
1.2253,291.8,-0.83097,287980
1.2253,291.79,-0.8307,287990
1.2469,286.12,4.7427E-05,292350
1.2469,286.12,0.031021,292350
1.2469,286.12,0.06176,292350
1.2469,286.12,0.092518,292350
1.2469,286.12,0.12358,292350
1.2469,286.12,0.15526,292350
1.2469,286.13,0.18786,292350
1.2469,286.13,0.22174,292340
1.2469,286.13,0.25725,292340
1.2469,286.14,0.29479,292340
1.2468,286.14,0.3348,292330
1.2468,286.15,0.37774,292330
1.2468,286.16,0.42413,292320
1.2467,286.17,0.47457,292320
1.2467,286.18,0.52969,292310
1.2467,286.19,0.59023,292300
1.2466,286.21,0.65701,292290
1.2465,286.23,0.73095,292270
1.2464,286.25,0.8131,292260
1.2464,286.28,0.9046,292240
1.2462,286.31,1.0067,292210
1.2461,286.34,1.1209,292190
1.246,286.39,1.2486,292160
1.2458,286.44,1.3913,292120
1.2456,286.49,1.5506,292080
1.2453,286.56,1.7279,292030
1.245,286.64,1.9246,291970
1.2447,286.73,2.1416,291900
1.2443,286.83,2.3795,291830
1.2439,286.94,2.6382,291750
1.2434,287.07,2.9169,291650
1.2429,287.21,3.214,291540
1.2423,287.36,3.527,291430
1.2417,287.53,3.8524,291300
1.241,287.7,4.1858,291170
1.2403,287.89,4.5221,291030
1.2396,288.08,4.8558,290880
1.2389,288.27,5.181,290730
1.2381,288.46,5.4921,290580
1.2374,288.64,5.7829,290440
1.2367,288.82,6.0513,290300
1.2361,288.98,6.2858,290170
1.2355,289.12,6.4934,290060
1.235,289.26,6.6986,289950
1.2344,289.41,6.9048,289830
1.2338,289.56,7.1121,289710
1.2332,289.72,7.3204,289580
1.2325,289.88,7.5293,289460
1.2319,290.04,7.7387,289320
1.2312,290.21,7.9482,289190
1.2305,290.38,8.1575,289050
1.2298,290.56,8.3664,288900
1.2291,290.73,8.5745,288760
1.2283,290.92,8.7815,288610
1.2276,291.1,8.9872,288450
1.2268,291.29,9.1911,288300
1.226,291.48,9.3931,288140
1.2252,291.67,9.5927,287970
1.2244,291.87,9.7896,287810
1.2236,292.06,9.9837,287640
1.2227,292.26,10.174,287470
1.2219,292.46,10.362,287300
1.221,292.66,10.545,287130
1.2202,292.86,10.725,286960
1.2193,293.06,10.9,286780
1.2184,293.26,11.071,286610
1.2176,293.46,11.237,286430
1.2167,293.66,11.398,286260
1.2159,293.86,11.555,286080
1.215,294.05,11.706,285910
1.2142,294.25,11.852,285740
1.2133,294.44,11.993,285570
1.2125,294.62,12.128,285400
1.2117,294.81,12.258,285230
1.2109,294.99,12.383,285070
1.2101,295.16,12.502,284910
1.2093,295.33,12.616,284750
1.2085,295.5,12.724,284600
1.2078,295.66,12.827,284450
1.2071,295.82,12.925,284300
1.2064,295.97,13.018,284160
1.2057,296.12,13.106,284030
1.205,296.26,13.189,283890
1.2044,296.4,13.267,283770
1.2038,296.52,13.34,283640
1.2032,296.65,13.408,283530
1.2026,296.77,13.476,283410
1.202,296.91,13.554,283270
1.2012,297.08,13.639,283120
1.2004,297.26,13.733,282940
1.1994,297.46,13.835,282750
1.1983,297.68,13.944,282530
1.1971,297.93,14.061,282290
1.1958,298.2,14.183,282020
1.1944,298.49,14.311,281730
1.1928,298.81,14.443,281410
1.1911,299.16,14.579,281060
1.1892,299.53,14.716,280690
1.1872,299.93,14.853,280270
1.185,300.35,14.989,279830
1.1827,300.81,15.121,279350
1.1801,301.29,15.248,278830
1.1774,301.8,15.366,278270
1.1744,302.34,15.474,277670
1.1713,302.91,15.568,277030
1.1679,303.51,15.645,276340
1.1643,304.13,15.703,275610
1.1605,304.78,15.738,274830
1.1565,305.45,15.747,274000
1.1522,306.14,15.726,273120
1.1476,306.85,15.673,272190
1.1428,307.58,15.584,271210
1.1378,308.32,15.456,270170
1.1325,309.07,15.287,269090
1.127,309.82,15.074,267950
1.1212,310.58,14.815,266760
1.1152,311.33,14.509,265530
1.109,312.07,14.154,264240
1.1026,312.8,13.751,262910
1.0959,313.5,13.298,261540
1.0891,314.19,12.796,260120
1.0821,314.84,12.247,258670
1.0749,315.47,11.652,257180
1.0676,316.05,11.013,255660
1.0602,316.6,10.333,254110
1.0527,317.09,9.6143,252550
1.0451,317.55,8.8604,250970
1.0375,317.95,8.075,249370
1.0298,318.3,7.261,247770
1.0222,318.6,6.4158,246160
1.0145,318.85,5.5371,244540
1.0067,319.05,4.6259,242910
0.99907,319.2,3.6823,241300
0.99149,319.29,2.7039,239700
0.98414,319.34,1.6828,238140
0.97722,319.35,0.59986,236680
0.97114,319.32,-0.58506,235390
0.9667,319.29,-1.944,234440
0.96522,319.26,-3.5828,234130
0.96854,319.25,-5.608,234830
0.97829,319.21,-8.0368,236900
0.99457,319.01,-10.677,240340
1.0149,318.52,-13.111,244610
1.035,317.76,-14.953,248850
1.0522,316.84,-16.145,252450
1.0661,315.9,-16.869,255350
1.0776,314.98,-17.322,257740
1.0876,314.08,-17.613,259810
1.0964,313.22,-17.785,261640
1.1044,312.38,-17.86,263290
1.1115,311.58,-17.858,264760
1.1179,310.83,-17.799,266070
1.1236,310.11,-17.696,267260
1.1288,309.44,-17.56,268330
1.1336,308.8,-17.401,269300
1.1378,308.21,-17.224,270180
1.1417,307.65,-17.037,270980
1.1453,307.14,-16.842,271710
1.1485,306.65,-16.645,272370
1.1514,306.21,-16.447,272970
1.1541,305.79,-16.253,273520
1.1565,305.41,-16.063,274010
1.1587,305.06,-15.88,274460
1.1607,304.74,-15.705,274870
1.1625,304.44,-15.539,275230
1.1641,304.17,-15.382,275560
1.1656,303.93,-15.237,275860
1.1669,303.71,-15.102,276120
1.168,303.52,-14.978,276360
1.169,303.34,-14.866,276560
1.1699,303.19,-14.767,276750
1.1707,303.05,-14.679,276910
1.1714,302.92,-14.59,277060
1.1722,302.79,-14.495,277210
1.173,302.64,-14.395,277380
1.1739,302.49,-14.29,277560
1.1748,302.34,-14.178,277740
1.1757,302.17,-14.061,277920
1.1766,302.01,-13.937,278110
1.1776,301.83,-13.807,278300
1.1785,301.66,-13.672,278500
1.1795,301.47,-13.53,278710
1.1805,301.29,-13.383,278910
1.1816,301.1,-13.229,279120
1.1826,300.9,-13.07,279330
1.1837,300.71,-12.905,279550
1.1847,300.51,-12.735,279760
1.1858,300.3,-12.559,279980
1.1869,300.1,-12.378,280200
1.1879,299.89,-12.191,280420
1.189,299.69,-12,280640
1.1901,299.48,-11.805,280850
1.1911,299.27,-11.605,281070
1.1922,299.06,-11.401,281280
1.1932,298.85,-11.193,281500
1.1943,298.65,-10.982,281710
1.1953,298.44,-10.768,281920
1.1963,298.24,-10.551,282120
1.1973,298.03,-10.331,282320
1.1983,297.83,-10.11,282520
1.1993,297.63,-9.8863,282720
1.2002,297.44,-9.6615,282910
1.2011,297.25,-9.4355,283100
1.202,297.06,-9.2089,283280
1.2029,296.87,-8.9818,283460
1.2038,296.69,-8.7546,283640
1.2046,296.51,-8.5276,283810
1.2055,296.33,-8.3012,283980
1.2063,296.16,-8.0755,284140
1.207,295.99,-7.851,284300
1.2078,295.83,-7.6276,284450
1.2085,295.67,-7.4066,284600
1.2092,295.52,-7.1852,284740
1.2099,295.37,-6.9712,284880
1.2106,295.21,-6.7504,285020
1.2114,295.05,-6.4975,285170
1.2122,294.86,-6.2143,285340
1.2131,294.66,-5.9057,285520
1.214,294.46,-5.5769,285700
1.2149,294.25,-5.234,285890
1.2158,294.05,-4.8832,286070
1.2167,293.84,-4.5308,286250
1.2175,293.65,-4.1827,286420
1.2183,293.47,-3.8445,286580
1.2191,293.29,-3.5206,286730
1.2197,293.14,-3.2149,286870
1.2203,292.99,-2.9299,286990
1.2209,292.86,-2.6675,287100
1.2214,292.74,-2.4285,287200
1.2218,292.64,-2.2129,287290
1.2222,292.54,-2.0202,287370
1.2226,292.46,-1.8494,287440
1.2229,292.39,-1.699,287500
1.2231,292.32,-1.5674,287550
1.2234,292.27,-1.4529,287600
1.2236,292.22,-1.3539,287640
1.2238,292.17,-1.2686,287680
1.2239,292.13,-1.1954,287710
1.2241,292.1,-1.1328,287740
1.2242,292.06,-1.0795,287770
1.2243,292.04,-1.0342,287790
1.2244,292.01,-0.99569,287810
1.2245,291.99,-0.96313,287830
1.2246,291.97,-0.93562,287850
1.2247,291.95,-0.91241,287870
1.2247,291.93,-0.89287,287880
1.2248,291.91,-0.87645,287890
1.2249,291.9,-0.86271,287910
1.2249,291.88,-0.85127,287920
1.225,291.87,-0.84182,287930
1.225,291.85,-0.83412,287940
1.2251,291.84,-0.82799,287950
1.2252,291.83,-0.8233,287960
1.2252,291.82,-0.81999,287970
1.2253,291.8,-0.81786,287980
1.2253,291.79,-0.8176,287990
1.2469,286.14,4.6643E-05,292340
1.2469,286.14,0.030519,292340
1.2469,286.14,0.060761,292340
1.2469,286.14,0.091021,292340
1.2468,286.14,0.12158,292340
1.2468,286.14,0.15274,292330
1.2468,286.15,0.18482,292330
1.2468,286.15,0.21814,292330
1.2468,286.15,0.25307,292330
1.2468,286.16,0.28999,292320
1.2468,286.16,0.32933,292320
1.2467,286.17,0.37156,292310
1.2467,286.18,0.41718,292310
1.2467,286.19,0.46676,292300
1.2466,286.2,0.52095,292290
1.2466,286.22,0.58045,292280
1.2465,286.23,0.64608,292270
1.2464,286.25,0.71873,292250
1.2464,286.28,0.79941,292240
1.2463,286.31,0.88927,292220
1.2461,286.34,0.98954,292190
1.246,286.38,1.1016,292160
1.2458,286.42,1.2268,292130
1.2456,286.47,1.3668,292090
1.2454,286.53,1.5229,292050
1.2452,286.61,1.6967,292000
1.2449,286.69,1.8893,291940
1.2445,286.78,2.1016,291870
1.2441,286.88,2.3343,291790
1.2437,287,2.5871,291700
1.2432,287.13,2.8593,291600
1.2427,287.28,3.1493,291490
1.2421,287.44,3.4545,291370
1.2414,287.61,3.7714,291240
1.2407,287.79,4.096,291100
1.24,287.98,4.4231,290960
1.2392,288.18,4.7474,290810
1.2385,288.38,5.0632,290650
1.2377,288.57,5.3651,290500
1.237,288.76,5.6471,290350
1.2363,288.94,5.9072,290210
1.2357,289.1,6.1343,290080
1.2351,289.24,6.3353,289970
1.2345,289.39,6.5339,289850
1.2339,289.54,6.7334,289730
1.2333,289.69,6.9339,289610
1.2327,289.85,7.1352,289480
1.232,290.01,7.3371,289350
1.2314,290.18,7.5393,289220
1.2307,290.35,7.7416,289080
1.23,290.52,7.9436,288940
1.2293,290.7,8.1452,288790
1.2285,290.88,8.3459,288650
1.2278,291.06,8.5455,288490
1.227,291.25,8.7437,288340
1.2262,291.44,8.9402,288180
1.2254,291.63,9.1348,288020
1.2246,291.82,9.327,287860
1.2238,292.02,9.5166,287690
1.223,292.22,9.7033,287530
1.2221,292.41,9.8869,287360
1.2213,292.61,10.067,287180
1.2204,292.81,10.244,287010
1.2196,293.01,10.416,286840
1.2187,293.22,10.585,286660
1.2179,293.42,10.749,286490
1.217,293.61,10.908,286320
1.2161,293.81,11.063,286140
1.2153,294.01,11.214,285970
1.2144,294.2,11.359,285790
1.2136,294.4,11.499,285620
1.2127,294.58,11.634,285450
1.2119,294.77,11.764,285280
1.2111,294.95,11.889,285120
1.2103,295.13,12.009,284960
1.2095,295.31,12.123,284800
1.2087,295.48,12.232,284640
1.208,295.64,12.336,284490
1.2072,295.81,12.435,284340
1.2065,295.96,12.529,284190
1.2058,296.11,12.618,284050
1.2051,296.26,12.703,283910
1.2045,296.4,12.782,283780
1.2039,296.53,12.857,283660
1.2033,296.66,12.927,283540
1.2027,296.78,12.992,283420
1.2021,296.91,13.058,283300
1.2015,297.05,13.132,283170
1.2007,297.21,13.214,283010
1.1998,297.39,13.304,282840
1.1989,297.59,13.402,282650
1.1978,297.81,13.507,282430
1.1966,298.05,13.618,282190
1.1953,298.32,13.736,281930
1.1939,298.61,13.858,281640
1.1924,298.93,13.985,281320
1.1907,299.27,14.115,280980
1.1888,299.64,14.246,280600
1.1868,300.03,14.378,280190
1.1846,300.45,14.508,279750
1.1823,300.9,14.635,279280
1.1798,301.38,14.757,278760
1.1771,301.88,14.87,278210
1.1742,302.42,14.974,277620
1.1711,302.98,15.064,276980
1.1677,303.57,15.139,276300
1.1642,304.18,15.194,275580
1.1604,304.82,15.228,274810
1.1564,305.49,15.237,273980
1.1521,306.17,15.218,273120
1.1477,306.87,15.167,272200
1.1429,307.59,15.082,271220
1.1379,308.33,14.96,270200
1.1327,309.07,14.798,269130
1.1272,309.81,14.594,268000
1.1215,310.56,14.346,266830
1.1156,311.3,14.052,265610
1.1094,312.04,13.712,264340
1.1031,312.76,13.324,263020
1.0965,313.46,12.888,261660
1.0897,314.14,12.406,260260
1.0828,314.79,11.878,258820
1.0757,315.41,11.305,257350
1.0685,316,10.69,255840
1.0611,316.54,10.035,254310
1.0537,317.04,9.3423,252760
1.0462,317.49,8.6153,251190
1.0386,317.9,7.8574,249610
1.031,318.25,7.0714,248020
1.0234,318.56,6.2548,246430
1.0158,318.81,5.405,244830
1.0082,319.02,4.5227,243220
1.0006,319.17,3.6075,241620
0.99313,319.28,2.6561,240040
0.98591,319.34,1.659,238520
0.97919,319.35,0.59473,237090
0.97342,319.34,-0.57936,235870
0.96944,319.31,-1.9358,235030
0.9686,319.29,-3.5742,234850
0.97261,319.28,-5.5822,235700
0.98281,319.21,-7.9473,237850
0.99893,318.96,-10.459,241260
1.0184,318.45,-12.727,245360
1.0374,317.68,-14.427,249350
1.0536,316.79,-15.541,252750
1.0669,315.88,-16.236,255520
1.0781,314.97,-16.683,257840
1.0878,314.1,-16.974,259860
1.0965,313.24,-17.149,261660
1.1043,312.42,-17.229,263270
1.1113,311.64,-17.236,264720
1.1176,310.9,-17.186,266020
1.1233,310.19,-17.093,267190
1.1284,309.53,-16.969,268250
1.1331,308.9,-16.82,269210
1.1373,308.31,-16.654,270080
1.1412,307.76,-16.477,270870
1.1447,307.25,-16.293,271590
1.1479,306.77,-16.106,272250
1.1508,306.33,-15.919,272850
1.1535,305.92,-15.734,273390
1.1559,305.54,-15.553,273880
1.1581,305.19,-15.378,274330
1.16,304.87,-15.211,274730
1.1618,304.58,-15.052,275090
1.1634,304.32,-14.903,275420
1.1649,304.07,-14.763,275720
1.1662,303.86,-14.634,275980
1.1673,303.66,-14.516,276210
1.1683,303.49,-14.408,276420
1.1692,303.34,-14.314,276600
1.17,303.2,-14.229,276760
1.1707,303.07,-14.144,276910
1.1715,302.94,-14.053,277070
1.1723,302.79,-13.958,277240
1.1732,302.64,-13.856,277410
1.174,302.49,-13.749,277590
1.175,302.33,-13.636,277770
1.1759,302.16,-13.518,277960
1.1768,301.99,-13.393,278160
1.1778,301.81,-13.263,278360
1.1788,301.63,-13.127,278560
1.1798,301.44,-12.986,278770
1.1808,301.25,-12.838,278980
1.1819,301.06,-12.685,279190
1.1829,300.86,-12.527,279400
1.184,300.66,-12.363,279620
1.1851,300.46,-12.193,279840
1.1861,300.26,-12.019,280060
1.1872,300.05,-11.84,280270
1.1883,299.84,-11.656,280490
1.1894,299.63,-11.468,280710
1.1904,299.43,-11.276,280930
1.1915,299.22,-11.079,281140
1.1925,299.01,-10.879,281360
1.1936,298.8,-10.676,281570
1.1946,298.59,-10.469,281780
1.1956,298.39,-10.26,281990
1.1966,298.18,-10.048,282190
1.1976,297.98,-9.8343,282390
1.1986,297.78,-9.6188,282590
1.1996,297.59,-9.4017,282780
1.2005,297.39,-9.1836,282970
1.2014,297.2,-8.9647,283160
1.2023,297.01,-8.7453,283340
1.2032,296.83,-8.5258,283520
1.204,296.65,-8.3064,283690
1.2049,296.47,-8.0875,283860
1.2057,296.3,-7.8692,284020
1.2065,296.13,-7.652,284180
1.2072,295.96,-7.4358,284340
1.208,295.8,-7.2218,284490
1.2087,295.64,-7.0073,284640
1.2094,295.49,-6.8,284780
1.2101,295.33,-6.5861,284920
1.2109,295.16,-6.3408,285070
1.2117,294.97,-6.0662,285240
